order_item_sk,order_date_sk,customer_sk,channel_sk,store_sk,bill_addr_sk,product_sk,quantity,unit_price,discount_amount,line_total
4914,85,46,2,3,1576,1,3,12600.0,756.0,37044.0
4915,285,1102,1,,1204,1,1,12600.0,1260.0,11340.0
4916,329,1402,1,,237,1,1,12600.0,630.0,11970.0
4917,329,1402,1,,237,2,1,15000.0,750.0,14250.0
4918,359,429,1,,1683,1,2,12000.0,1200.0,22800.0
4919,359,429,1,,1683,1,3,12000.0,3600.0,32400.0
4920,206,1106,2,2,1815,1,3,12000.0,3600.0,32400.0
4921,253,1067,1,,,1,1,10800.0,540.0,10260.0
4922,19,125,1,,,2,1,15000.0,300.0,14700.0
4923,608,352,1,,2915,2,1,13500.0,270.0,13230.0
4924,65,592,2,2,3134,1,1,13200.0,660.0,12540.0
4925,47,231,2,1,287,1,3,12600.0,1890.0,35910.0
4926,89,23,1,,2929,1,3,13200.0,1980.0,37620.0
4927,402,622,1,,1103,1,2,12000.0,480.0,23520.0
4928,398,971,2,2,256,2,3,15000.0,2250.0,42750.0
4929,398,971,2,2,256,1,3,12000.0,0.0,36000.0
4930,291,724,2,4,2199,1,3,10800.0,648.0,31752.0
4931,418,150,1,,772,1,2,10800.0,432.0,21168.0
4932,154,683,1,,,1,2,12600.0,0.0,25200.0
4933,274,1219,1,,2907,2,1,15000.0,750.0,14250.0
4934,274,1219,1,,2907,1,3,13200.0,3960.0,35640.0
4935,274,1219,1,,2907,2,1,15000.0,1500.0,13500.0
4936,25,71,1,,1437,2,1,16500.0,825.0,15675.0
4937,152,120,2,1,1843,2,3,15000.0,4500.0,40500.0
4938,370,937,2,3,3019,2,2,16500.0,3300.0,29700.0
4939,169,1122,1,,,2,2,13500.0,540.0,26460.0
4940,554,1380,1,,2009,1,3,12000.0,0.0,36000.0
4941,554,1380,1,,2009,1,3,12000.0,0.0,36000.0
4942,554,1380,1,,2009,1,3,12000.0,0.0,36000.0
4943,332,910,2,3,894,1,3,12600.0,3780.0,34020.0
4944,369,787,1,,,1,3,12600.0,756.0,37044.0
4945,253,1155,1,,2790,1,2,12600.0,1260.0,23940.0
4946,515,86,1,,2583,1,2,13200.0,0.0,26400.0
4947,392,938,2,4,,2,1,15000.0,750.0,14250.0
4948,110,1058,2,4,1711,1,1,12000.0,0.0,12000.0
4949,70,414,2,2,2189,2,2,13500.0,0.0,27000.0
4950,70,414,2,2,2189,2,1,15000.0,300.0,14700.0
4951,253,166,1,,205,1,2,12000.0,1200.0,22800.0
4952,365,1427,2,3,3130,1,3,13200.0,1980.0,37620.0
4953,130,362,2,4,767,2,1,15000.0,750.0,14250.0
4954,214,1491,1,,1621,2,3,15750.0,2362.5,44887.5
4955,214,1491,1,,1621,2,1,15000.0,1500.0,13500.0
4956,214,1491,1,,1621,2,1,15000.0,750.0,14250.0
4957,399,465,1,,413,1,2,12000.0,2400.0,21600.0
4958,397,724,2,3,616,2,2,16500.0,0.0,33000.0
4959,255,1342,1,,1480,2,2,15000.0,1500.0,28500.0
4960,608,244,2,2,2622,1,3,12000.0,720.0,35280.0
4961,121,747,1,,801,2,3,15000.0,900.0,44100.0
4962,121,747,1,,801,2,3,13500.0,0.0,40500.0
4963,379,1225,1,,,1,2,12000.0,2400.0,21600.0
4964,379,1225,1,,,1,1,10800.0,540.0,10260.0
4965,301,115,2,1,1237,2,3,16500.0,990.0,48510.0
4966,413,831,1,,2150,1,2,10800.0,0.0,21600.0
4967,413,831,1,,2150,2,3,15000.0,900.0,44100.0
4968,359,102,1,,2309,2,1,15000.0,0.0,15000.0
4969,417,666,1,,2915,1,1,13200.0,0.0,13200.0
4970,457,1121,2,2,1112,1,3,12000.0,0.0,36000.0
4971,595,841,1,,211,1,2,12000.0,0.0,24000.0
4972,421,1412,1,,326,1,1,12000.0,240.0,11760.0
4973,3,1210,1,,2404,2,2,15000.0,0.0,30000.0
4974,319,362,1,,,2,1,15000.0,300.0,14700.0
4975,319,362,1,,,1,3,12000.0,3600.0,32400.0
4976,333,1009,1,,2354,1,1,13200.0,660.0,12540.0
4977,333,1009,1,,2354,2,2,16500.0,660.0,32340.0
4978,458,830,1,,2339,1,2,10800.0,1080.0,20520.0
4979,458,830,1,,2339,2,1,15000.0,1500.0,13500.0
4980,618,995,2,3,3009,1,1,12000.0,0.0,12000.0
4981,486,504,1,,2883,1,2,10800.0,432.0,21168.0
4982,546,1093,2,4,2438,1,3,13200.0,3960.0,35640.0
4983,533,805,1,,2084,1,1,12000.0,600.0,11400.0
4984,313,657,1,,2951,1,1,12000.0,240.0,11760.0
4985,455,965,1,,543,1,2,12000.0,0.0,24000.0
4986,455,965,1,,543,1,2,12000.0,0.0,24000.0
4987,455,965,1,,543,2,1,13500.0,270.0,13230.0
4988,609,439,2,3,476,1,2,12000.0,1200.0,22800.0
4989,134,457,1,,304,2,2,15000.0,0.0,30000.0
4990,134,457,1,,304,1,2,12000.0,480.0,23520.0
4991,303,958,1,,2980,1,2,12000.0,2400.0,21600.0
4992,303,958,1,,2980,1,3,10800.0,1620.0,30780.0
4993,147,725,1,,2077,1,1,13200.0,0.0,13200.0
4994,147,725,1,,2077,1,2,12000.0,480.0,23520.0
4995,147,725,1,,2077,2,2,15000.0,600.0,29400.0
4996,31,256,2,2,787,2,3,15000.0,2250.0,42750.0
4997,117,919,2,2,3039,2,1,13500.0,270.0,13230.0
4998,266,292,2,3,323,1,2,12000.0,2400.0,21600.0
4999,339,1377,1,,296,2,1,13500.0,270.0,13230.0
5000,399,290,1,,2107,1,1,12000.0,0.0,12000.0
5001,539,1273,1,,2675,2,3,15000.0,0.0,45000.0
5002,550,1056,2,2,,2,1,15000.0,750.0,14250.0
5003,302,601,1,,803,1,2,13200.0,2640.0,23760.0
5004,302,601,1,,803,1,3,12000.0,3600.0,32400.0
5005,219,1500,1,,,2,3,15000.0,4500.0,40500.0
5006,137,1241,1,,1651,2,3,13500.0,810.0,39690.0
5007,339,874,2,3,2871,1,2,10800.0,432.0,21168.0
5008,329,911,1,,2601,2,3,15000.0,900.0,44100.0
5009,420,910,1,,290,1,2,10800.0,432.0,21168.0
5010,451,1089,2,2,1477,1,3,10800.0,0.0,32400.0
5011,451,1089,2,2,1477,2,2,15000.0,600.0,29400.0
5012,83,855,1,,570,2,3,15750.0,4725.0,42525.0
5013,228,543,1,,277,2,2,15000.0,0.0,30000.0
5014,283,738,2,1,2122,2,2,15000.0,3000.0,27000.0
5015,338,1043,1,,507,2,2,13500.0,0.0,27000.0
5016,555,733,1,,871,2,1,15000.0,750.0,14250.0
5017,177,77,1,,,2,2,16500.0,0.0,33000.0
5018,177,77,1,,,1,3,12000.0,1800.0,34200.0
5019,177,77,1,,,1,1,12000.0,1200.0,10800.0
5020,517,1067,1,,1995,2,2,15000.0,600.0,29400.0
5021,7,387,1,,2582,1,2,10800.0,1080.0,20520.0
5022,7,387,1,,2582,2,1,13500.0,1350.0,12150.0
5023,357,942,2,1,,2,1,15750.0,1575.0,14175.0
5024,438,863,2,1,156,2,3,15000.0,4500.0,40500.0
5025,563,1368,2,2,2677,1,3,12000.0,720.0,35280.0
5026,563,1368,2,2,2677,2,3,15000.0,0.0,45000.0
5027,453,722,1,,2988,2,3,15000.0,4500.0,40500.0
5028,490,168,1,,1617,1,2,12000.0,1200.0,22800.0
5029,243,625,1,,127,1,1,13200.0,660.0,12540.0
5030,116,1021,1,,,2,3,15000.0,2250.0,42750.0
5031,178,739,1,,2620,1,1,13200.0,0.0,13200.0
5032,178,739,1,,2620,2,3,15000.0,2250.0,42750.0
5033,490,1362,1,,2096,2,3,13500.0,0.0,40500.0
5034,403,921,1,,2881,1,3,10800.0,1620.0,30780.0
5035,462,1071,2,2,505,1,3,12000.0,0.0,36000.0
5036,122,759,1,,428,2,2,13500.0,0.0,27000.0
5037,122,759,1,,428,2,2,15000.0,600.0,29400.0
5038,499,285,1,,2806,2,2,13500.0,540.0,26460.0
5039,303,200,2,3,734,2,2,15000.0,600.0,29400.0
5040,534,1377,1,,1852,1,1,12000.0,0.0,12000.0
5041,534,1377,1,,1852,1,3,12000.0,3600.0,32400.0
5042,125,278,2,2,1561,1,1,12000.0,600.0,11400.0
5043,595,519,2,2,1988,2,1,15000.0,1500.0,13500.0
5044,248,1476,1,,,2,1,15000.0,300.0,14700.0
5045,96,1026,1,,2207,2,3,16500.0,2475.0,47025.0
5046,96,1026,1,,2207,1,2,13200.0,528.0,25872.0
5047,19,820,1,,,2,1,15000.0,750.0,14250.0
5048,232,1140,1,,3048,1,1,12000.0,240.0,11760.0
5049,251,382,2,1,5,2,2,15000.0,3000.0,27000.0
5050,93,246,1,,66,1,3,12000.0,1800.0,34200.0
5051,540,798,1,,,1,3,12000.0,1800.0,34200.0
5052,41,1167,1,,869,1,2,13200.0,528.0,25872.0
5053,417,1454,1,,505,1,3,12600.0,0.0,37800.0
5054,235,488,2,3,977,1,1,12000.0,600.0,11400.0
5055,387,1116,1,,543,2,1,15750.0,1575.0,14175.0
5056,387,1116,1,,543,2,1,15750.0,0.0,15750.0
5057,387,1116,1,,543,2,2,15000.0,3000.0,27000.0
5058,290,15,1,,598,2,1,15000.0,0.0,15000.0
5059,290,15,1,,598,1,2,13200.0,1320.0,25080.0
5060,595,332,2,1,,1,3,12000.0,3600.0,32400.0
5061,595,332,2,1,,1,1,12000.0,600.0,11400.0
5062,92,707,2,1,116,1,2,12000.0,1200.0,22800.0
5063,563,238,1,,1354,2,3,15000.0,0.0,45000.0
5064,563,238,1,,1354,2,2,15000.0,1500.0,28500.0
5065,88,66,2,2,1569,1,3,12000.0,720.0,35280.0
5066,559,407,1,,635,2,3,15000.0,4500.0,40500.0
5067,260,1095,1,,1795,1,3,10800.0,648.0,31752.0
5068,241,553,2,1,1910,2,3,15000.0,0.0,45000.0
5069,112,533,1,,2183,2,2,15000.0,0.0,30000.0
5070,112,533,1,,2183,1,1,12000.0,600.0,11400.0
5071,346,332,1,,2774,2,1,15000.0,300.0,14700.0
5072,466,730,1,,759,1,2,12000.0,2400.0,21600.0
5073,466,730,1,,759,1,3,12600.0,1890.0,35910.0
5074,234,615,2,3,450,2,3,15000.0,900.0,44100.0
5075,121,1274,1,,,2,2,15000.0,1500.0,28500.0
5076,423,1275,2,2,,2,1,15750.0,0.0,15750.0
5077,117,595,2,3,72,2,3,15000.0,2250.0,42750.0
5078,634,1086,1,,1145,2,1,15000.0,300.0,14700.0
5079,513,945,1,,482,1,1,10800.0,0.0,10800.0
5080,513,945,1,,482,1,2,10800.0,432.0,21168.0
5081,128,1296,2,4,1235,1,1,12000.0,240.0,11760.0
5082,128,1296,2,4,1235,1,2,13200.0,1320.0,25080.0
5083,637,1467,1,,2219,1,1,13200.0,264.0,12936.0
5084,509,468,1,,788,2,3,15750.0,0.0,47250.0
5085,509,468,1,,788,2,2,15750.0,1575.0,29925.0
5086,48,23,2,1,1958,2,1,15000.0,750.0,14250.0
5087,354,175,2,1,1752,2,1,15000.0,300.0,14700.0
5088,354,175,2,1,1752,2,2,15000.0,0.0,30000.0
5089,333,1157,1,,1895,1,3,12000.0,1800.0,34200.0
5090,333,1157,1,,1895,2,3,15000.0,900.0,44100.0
5091,510,481,1,,1187,1,3,13200.0,1980.0,37620.0
5092,358,975,1,,2300,1,3,12000.0,720.0,35280.0
5093,358,975,1,,2300,1,3,12000.0,720.0,35280.0
5094,358,975,1,,2300,2,2,15000.0,0.0,30000.0
5095,399,760,2,4,2348,2,1,16500.0,825.0,15675.0
5096,277,586,1,,2682,1,3,12000.0,720.0,35280.0
5097,478,1407,1,,53,1,3,12000.0,720.0,35280.0
5098,347,974,1,,2189,2,1,13500.0,0.0,13500.0
5099,347,974,1,,2189,1,3,10800.0,1620.0,30780.0
5100,292,1446,1,,223,2,3,15000.0,0.0,45000.0
5101,292,1446,1,,223,1,1,12000.0,1200.0,10800.0
5102,490,1298,1,,1575,2,2,15000.0,0.0,30000.0
5103,363,588,2,2,2257,1,3,13200.0,0.0,39600.0
5104,619,668,1,,895,2,3,15000.0,0.0,45000.0
5105,191,1294,1,,1563,1,3,12000.0,720.0,35280.0
5106,391,266,1,,2636,1,3,12000.0,0.0,36000.0
5107,2,1323,2,2,2835,2,3,15000.0,4500.0,40500.0
5108,459,1117,1,,1686,2,2,15000.0,600.0,29400.0
5109,46,306,1,,1553,1,3,13200.0,1980.0,37620.0
5110,235,850,1,,2171,1,2,12000.0,480.0,23520.0
5111,235,850,1,,2171,2,1,13500.0,270.0,13230.0
5112,132,732,2,3,,1,1,10800.0,0.0,10800.0
5113,265,961,1,,2174,2,2,13500.0,540.0,26460.0
5114,104,193,2,3,2636,1,3,12000.0,0.0,36000.0
5115,104,193,2,3,2636,2,3,15000.0,2250.0,42750.0
5116,104,193,2,3,2636,1,3,10800.0,0.0,32400.0
5117,213,345,1,,2658,1,3,12000.0,3600.0,32400.0
5118,234,92,1,,2656,1,3,12000.0,0.0,36000.0
5119,118,313,2,4,1115,2,1,15000.0,0.0,15000.0
5120,207,99,2,3,2102,1,3,12000.0,1800.0,34200.0
5121,207,99,2,3,2102,1,3,13200.0,0.0,39600.0
5122,187,1270,1,,2240,1,3,12000.0,1800.0,34200.0
5123,560,919,2,4,981,2,1,15000.0,0.0,15000.0
5124,624,1343,1,,,1,2,13200.0,2640.0,23760.0
5125,456,424,1,,2679,2,3,13500.0,4050.0,36450.0
5126,456,424,1,,2679,2,2,15000.0,0.0,30000.0
5127,62,884,1,,2965,1,3,12000.0,1800.0,34200.0
5128,335,1398,1,,461,1,3,12600.0,3780.0,34020.0
5129,458,747,2,2,,1,1,12000.0,240.0,11760.0
5130,372,1285,1,,2859,1,3,12000.0,1800.0,34200.0
5131,128,120,1,,1558,1,1,13200.0,1320.0,11880.0
5132,608,1449,2,1,1528,1,2,12000.0,2400.0,21600.0
5133,90,814,1,,1201,2,1,15000.0,1500.0,13500.0
5134,90,814,1,,1201,1,1,12000.0,600.0,11400.0
5135,73,462,2,2,461,1,3,12000.0,720.0,35280.0
5136,73,462,2,2,461,1,2,12000.0,2400.0,21600.0
5137,352,127,1,,1101,1,2,12600.0,1260.0,23940.0
5138,83,509,2,2,2694,1,3,12000.0,0.0,36000.0
5139,83,509,2,2,2694,1,1,12000.0,600.0,11400.0
5140,263,308,1,,3076,1,3,12000.0,720.0,35280.0
5141,322,199,1,,2053,1,3,12600.0,0.0,37800.0
5142,322,199,1,,2053,2,3,15000.0,2250.0,42750.0
5143,409,320,1,,179,1,2,12000.0,480.0,23520.0
5144,409,320,1,,179,2,3,15000.0,4500.0,40500.0
5145,328,471,2,2,3158,2,3,16500.0,990.0,48510.0
5146,623,927,1,,695,1,1,12000.0,0.0,12000.0
5147,363,1353,2,4,1644,2,1,15750.0,315.0,15435.0
5148,363,1353,2,4,1644,1,3,12000.0,1800.0,34200.0
5149,112,1307,1,,166,1,2,12000.0,480.0,23520.0
5150,112,1307,1,,166,2,2,15000.0,600.0,29400.0
5151,267,506,2,2,,2,1,15750.0,0.0,15750.0
5152,267,506,2,2,,1,2,13200.0,2640.0,23760.0
5153,90,575,2,1,2428,1,3,12000.0,3600.0,32400.0
5154,466,79,2,1,1559,1,3,10800.0,648.0,31752.0
5155,397,1118,1,,1322,1,2,12000.0,1200.0,22800.0
5156,18,735,1,,728,1,1,12600.0,0.0,12600.0
5157,18,735,1,,728,1,2,12000.0,2400.0,21600.0
5158,4,1246,2,3,514,2,2,15000.0,600.0,29400.0
5159,4,1246,2,3,514,1,1,12000.0,240.0,11760.0
5160,483,1078,1,,,1,1,12000.0,600.0,11400.0
5161,139,1142,1,,,2,1,15000.0,0.0,15000.0
5162,126,474,2,1,1035,2,1,15000.0,0.0,15000.0
5163,563,1015,2,4,1171,1,2,12600.0,1260.0,23940.0
5164,294,970,2,1,,1,3,12000.0,0.0,36000.0
5165,77,962,2,1,,2,3,13500.0,810.0,39690.0
5166,336,1224,2,1,950,1,1,12000.0,1200.0,10800.0
5167,387,1330,1,,1552,1,2,12000.0,2400.0,21600.0
5168,387,1330,1,,1552,1,2,12000.0,0.0,24000.0
5169,589,1121,2,2,3011,2,2,15000.0,0.0,30000.0
5170,580,1,2,2,,1,3,12000.0,3600.0,32400.0
5171,240,530,1,,543,1,2,12000.0,1200.0,22800.0
5172,357,793,2,2,74,1,3,12600.0,756.0,37044.0
5173,100,348,2,2,820,2,2,13500.0,540.0,26460.0
5174,281,621,1,,3168,2,1,15000.0,1500.0,13500.0
5175,281,621,1,,3168,2,2,15750.0,3150.0,28350.0
5176,281,621,1,,3168,2,1,15000.0,0.0,15000.0
5177,102,279,2,1,1987,2,1,15000.0,0.0,15000.0
5178,508,462,1,,613,2,3,15000.0,4500.0,40500.0
5179,192,78,2,1,,1,1,12600.0,630.0,11970.0
5180,172,613,1,,773,2,2,15000.0,1500.0,28500.0
5181,456,1101,2,1,1159,2,1,15000.0,300.0,14700.0
5182,157,154,1,,163,1,2,12600.0,504.0,24696.0
5183,157,154,1,,163,2,1,15000.0,300.0,14700.0
5184,168,558,1,,1476,2,1,13500.0,1350.0,12150.0
5185,283,373,1,,558,1,3,12000.0,3600.0,32400.0
5186,283,373,1,,558,1,2,12000.0,0.0,24000.0
5187,390,1385,1,,2049,2,1,15000.0,1500.0,13500.0
5188,239,1235,2,2,490,1,3,12000.0,3600.0,32400.0
5189,239,1235,2,2,490,2,1,15000.0,750.0,14250.0
5190,235,346,1,,1219,1,3,12000.0,1800.0,34200.0
5191,466,1413,2,3,1489,2,1,13500.0,0.0,13500.0
5192,84,1072,2,1,2832,2,3,15000.0,0.0,45000.0
5193,117,59,1,,39,2,3,15000.0,900.0,44100.0
5194,471,748,1,,161,1,3,12000.0,0.0,36000.0
5195,11,1433,2,2,,2,3,15000.0,900.0,44100.0
5196,113,172,2,2,41,1,3,13200.0,1980.0,37620.0
5197,113,172,2,2,41,1,3,13200.0,0.0,39600.0
5198,318,380,1,,839,1,3,12600.0,1890.0,35910.0
5199,318,380,1,,839,1,1,12600.0,630.0,11970.0
5200,501,1245,1,,530,2,2,15000.0,600.0,29400.0
5201,341,345,1,,2785,1,3,12000.0,1800.0,34200.0
5202,524,1237,1,,103,2,1,15000.0,750.0,14250.0
5203,404,190,2,4,2225,2,1,15000.0,0.0,15000.0
5204,73,731,2,1,342,1,1,10800.0,1080.0,9720.0
5205,566,1423,1,,,2,2,15000.0,1500.0,28500.0
5206,486,1262,1,,1359,2,1,15000.0,1500.0,13500.0
5207,611,615,1,,132,1,1,12000.0,600.0,11400.0
5208,611,615,1,,132,1,1,12600.0,0.0,12600.0
5209,611,615,1,,132,1,2,12000.0,1200.0,22800.0
5210,76,1481,2,3,2697,1,2,12000.0,2400.0,21600.0
5211,258,657,2,4,2739,1,2,10800.0,432.0,21168.0
5212,438,1304,2,4,1072,2,3,15000.0,2250.0,42750.0
5213,615,1438,2,2,1995,2,3,15000.0,0.0,45000.0
5214,615,1438,2,2,1995,1,2,10800.0,432.0,21168.0
5215,187,1275,2,1,,2,2,16500.0,1650.0,31350.0
5216,398,1251,2,4,994,2,2,15000.0,600.0,29400.0
5217,571,439,1,,314,1,1,10800.0,540.0,10260.0
5218,571,439,1,,314,2,2,15000.0,600.0,29400.0
5219,363,1110,1,,1838,1,1,10800.0,216.0,10584.0
5220,363,1110,1,,1838,2,2,13500.0,0.0,27000.0
5221,341,385,2,1,1778,2,1,15000.0,750.0,14250.0
5222,370,1163,2,1,,1,2,10800.0,1080.0,20520.0
5223,259,91,1,,3147,1,2,10800.0,0.0,21600.0
5224,259,91,1,,3147,1,3,10800.0,1620.0,30780.0
5225,259,91,1,,3147,1,2,12000.0,1200.0,22800.0
5226,386,79,1,,1747,1,1,12000.0,1200.0,10800.0
5227,37,724,1,,2542,2,3,15000.0,0.0,45000.0
5228,498,602,1,,872,2,2,13500.0,1350.0,25650.0
5229,473,299,2,3,575,2,2,15000.0,600.0,29400.0
5230,557,879,1,,2135,1,1,12000.0,0.0,12000.0
5231,266,872,2,4,2478,2,1,15000.0,750.0,14250.0
5232,266,872,2,4,2478,1,2,12000.0,2400.0,21600.0
5233,87,1194,1,,136,1,3,12000.0,720.0,35280.0
5234,256,620,1,,2269,2,1,13500.0,675.0,12825.0
5235,594,521,1,,2946,2,3,15000.0,4500.0,40500.0
5236,302,257,2,4,2892,2,3,15000.0,4500.0,40500.0
5237,491,309,2,4,2700,1,3,10800.0,648.0,31752.0
5238,461,974,2,4,2508,2,2,15000.0,600.0,29400.0
5239,461,974,2,4,2508,2,1,15750.0,1575.0,14175.0
5240,522,308,2,1,2183,1,2,12000.0,2400.0,21600.0
5241,304,1418,1,,2030,2,3,15000.0,2250.0,42750.0
5242,349,106,2,2,,1,3,12000.0,0.0,36000.0
5243,325,858,1,,3071,1,2,12000.0,480.0,23520.0
5244,174,41,2,2,541,1,3,10800.0,1620.0,30780.0
5245,62,115,2,1,3114,2,3,15000.0,0.0,45000.0
5246,527,546,1,,2822,1,2,12600.0,504.0,24696.0
5247,527,546,1,,2822,2,2,15000.0,600.0,29400.0
5248,633,686,2,1,2301,2,3,15750.0,2362.5,44887.5
5249,192,831,1,,2478,1,2,12000.0,2400.0,21600.0
5250,186,806,1,,2138,2,2,16500.0,1650.0,31350.0
5251,463,640,2,3,870,1,2,12000.0,0.0,24000.0
5252,603,305,1,,3154,1,2,13200.0,1320.0,25080.0
5253,21,803,1,,314,1,2,10800.0,0.0,21600.0
5254,10,1221,2,3,,1,1,12000.0,1200.0,10800.0
5255,10,1221,2,3,,2,3,13500.0,4050.0,36450.0
5256,3,868,2,1,468,1,2,12000.0,1200.0,22800.0
5257,304,817,1,,130,2,2,15000.0,0.0,30000.0
5258,526,640,1,,2142,2,2,15000.0,1500.0,28500.0
5259,512,991,1,,1449,2,2,15000.0,600.0,29400.0
5260,276,1353,1,,1828,1,1,10800.0,1080.0,9720.0
5261,225,228,1,,2858,2,1,15750.0,1575.0,14175.0
5262,225,228,1,,2858,1,1,12000.0,0.0,12000.0
5263,555,1021,2,2,76,1,2,10800.0,1080.0,20520.0
5264,227,50,1,,2752,1,3,12000.0,0.0,36000.0
5265,34,949,2,2,387,1,2,12000.0,2400.0,21600.0
5266,34,949,2,2,387,1,2,12000.0,480.0,23520.0
5267,347,671,2,4,2411,2,2,15000.0,600.0,29400.0
5268,347,671,2,4,2411,2,2,13500.0,1350.0,25650.0
5269,482,449,1,,642,1,2,12600.0,0.0,25200.0
5270,327,202,1,,2578,2,2,16500.0,1650.0,31350.0
5271,327,202,1,,2578,1,3,12000.0,3600.0,32400.0
5272,360,479,2,3,1277,2,2,15000.0,1500.0,28500.0
5273,474,204,1,,242,1,1,12600.0,1260.0,11340.0
5274,538,539,2,2,625,1,3,10800.0,0.0,32400.0
5275,97,500,2,2,2900,2,3,13500.0,2025.0,38475.0
5276,358,1202,1,,1155,1,3,13200.0,1980.0,37620.0
5277,524,1259,2,3,2810,1,1,13200.0,1320.0,11880.0
5278,524,1259,2,3,2810,1,3,12000.0,1800.0,34200.0
5279,475,397,2,4,1020,2,3,15750.0,2362.5,44887.5
5280,287,787,1,,1583,2,1,13500.0,0.0,13500.0
5281,259,463,2,4,1858,2,1,15000.0,0.0,15000.0
5282,159,1044,2,3,639,2,3,15000.0,4500.0,40500.0
5283,159,1044,2,3,639,1,2,12600.0,1260.0,23940.0
5284,159,1044,2,3,639,1,3,12600.0,756.0,37044.0
5285,276,1154,1,,344,2,1,15000.0,1500.0,13500.0
5286,346,485,1,,323,1,3,12600.0,0.0,37800.0
5287,346,485,1,,323,2,1,15000.0,1500.0,13500.0
5288,264,1070,1,,378,1,1,12000.0,240.0,11760.0
5289,264,1070,1,,378,1,2,12000.0,0.0,24000.0
5290,264,1070,1,,378,2,3,13500.0,2025.0,38475.0
5291,295,415,2,4,598,2,3,16500.0,4950.0,44550.0
5292,18,280,1,,1682,2,3,13500.0,0.0,40500.0
5293,423,1422,2,3,3076,1,2,13200.0,2640.0,23760.0
5294,423,1422,2,3,3076,1,3,12000.0,1800.0,34200.0
5295,38,1245,1,,,2,1,15000.0,0.0,15000.0
5296,637,742,1,,2034,2,2,13500.0,1350.0,25650.0
5297,216,72,1,,1091,2,2,15750.0,0.0,31500.0
5298,216,72,1,,1091,1,3,12000.0,0.0,36000.0
5299,459,15,1,,2444,2,2,15000.0,600.0,29400.0
5300,13,76,1,,1580,1,3,12000.0,3600.0,32400.0
5301,352,935,1,,2000,1,2,12000.0,0.0,24000.0
5302,435,897,1,,2764,2,3,15000.0,900.0,44100.0
5303,247,1265,2,2,2557,2,2,13500.0,1350.0,25650.0
5304,283,835,1,,2495,1,2,12000.0,0.0,24000.0
5305,184,1149,1,,2804,2,1,15000.0,0.0,15000.0
5306,130,1285,1,,,1,3,12000.0,1800.0,34200.0
5307,11,1120,2,4,,2,2,15750.0,630.0,30870.0
5308,252,42,1,,,2,2,15000.0,0.0,30000.0
5309,252,42,1,,,2,1,15000.0,750.0,14250.0
5310,261,1127,1,,2097,2,3,15750.0,4725.0,42525.0
5311,434,578,2,4,3023,1,2,12000.0,1200.0,22800.0
5312,229,28,1,,,2,3,16500.0,0.0,49500.0
5313,378,1201,2,2,367,1,3,13200.0,3960.0,35640.0
5314,632,1041,2,3,2002,1,1,12000.0,240.0,11760.0
5315,56,210,1,,2478,2,1,13500.0,1350.0,12150.0
5316,56,210,1,,2478,2,3,15000.0,2250.0,42750.0
5317,34,649,2,4,2952,2,2,15000.0,0.0,30000.0
5318,34,649,2,4,2952,2,3,15000.0,2250.0,42750.0
5319,34,649,2,4,2952,1,2,12000.0,2400.0,21600.0
5320,580,59,2,3,223,1,3,12000.0,1800.0,34200.0
5321,281,167,2,4,1539,2,2,15750.0,0.0,31500.0
5322,117,1107,1,,,2,2,15000.0,0.0,30000.0
5323,294,181,1,,3172,1,2,12000.0,1200.0,22800.0
5324,294,181,1,,3172,2,1,15000.0,300.0,14700.0
5325,302,1382,2,4,97,1,2,12000.0,480.0,23520.0
5326,595,352,1,,2021,1,2,13200.0,528.0,25872.0
5327,33,606,1,,2793,2,2,15000.0,600.0,29400.0
5328,79,756,2,1,160,1,2,12000.0,0.0,24000.0
5329,79,756,2,1,160,1,1,10800.0,1080.0,9720.0
5330,286,1295,1,,2945,1,2,12000.0,480.0,23520.0
5331,286,1295,1,,2945,1,2,12000.0,0.0,24000.0
5332,286,1295,1,,2945,2,1,15000.0,0.0,15000.0
5333,203,47,1,,560,2,2,15000.0,1500.0,28500.0
5334,237,901,2,4,1396,1,3,12600.0,0.0,37800.0
5335,121,447,2,2,3104,1,1,12000.0,0.0,12000.0
5336,467,914,1,,2793,2,2,15000.0,3000.0,27000.0
5337,367,1462,2,2,2696,2,2,13500.0,540.0,26460.0
5338,279,164,2,2,1377,2,3,16500.0,990.0,48510.0
5339,287,960,1,,1886,1,1,12000.0,240.0,11760.0
5340,416,1001,1,,1134,1,1,10800.0,540.0,10260.0
5341,550,390,2,2,,1,1,12000.0,600.0,11400.0
5342,590,1011,1,,1748,2,2,15000.0,600.0,29400.0
5343,590,1011,1,,1748,1,1,12000.0,600.0,11400.0
5344,204,1369,1,,1727,1,3,12600.0,1890.0,35910.0
5345,453,235,1,,2271,1,3,12000.0,0.0,36000.0
5346,534,458,2,4,2399,2,2,15000.0,3000.0,27000.0
5347,534,458,2,4,2399,2,1,15000.0,1500.0,13500.0
5348,534,458,2,4,2399,2,2,15000.0,1500.0,28500.0
5349,501,1475,2,1,,1,3,10800.0,648.0,31752.0
5350,4,609,1,,,1,1,12000.0,600.0,11400.0
5351,572,668,1,,,2,3,13500.0,4050.0,36450.0
5352,121,789,2,1,2106,1,2,12000.0,0.0,24000.0
5353,574,279,2,1,2223,1,1,12600.0,1260.0,11340.0
5354,401,489,2,2,574,2,1,15000.0,0.0,15000.0
