payment_id,order_id,paid_date_sk,customer_sk,channel_sk,store_sk,bill_addr_sk,amount,status,method,transaction_ref
7000003568,1000003568,479.0,1463,1,,160.0,14694.0,PAID,CARD,TX-B8N8LZXC2M67
7000003569,1000003569,459.0,160,1,,2694.0,34485.0,PAID,GATEWAY,TX-730K81IVZJXB
7000003570,1000003570,,629,1,,73.0,65904.75,FAILED,GATEWAY,
7000003571,1000003571,221.0,727,2,1.0,1247.0,38419.92,PAID,CARD,TX-5VFA1MZPLOEL
7000003572,1000003572,126.0,590,1,,579.0,55650.0,PAID,CARD,TX-XT9Q6PG3BWQV
7000003573,1000003573,296.0,443,1,,2550.0,36474.0,PAID,GATEWAY,TX-NBDPLYCUY1ZG
7000003574,1000003574,79.0,705,1,,1794.0,19576.35,PAID,CARD,TX-XZ433GD8TVCX
7000003575,1000003575,498.0,188,1,,,18442.5,PAID,CARD,TX-513H761IIAGY
7000003576,1000003576,106.0,1097,2,4.0,1411.0,41382.0,PAID,CASH,TX-SZ1N75XVCMPT
7000003577,1000003577,418.0,1328,2,4.0,2563.0,17787.0,PAID,CASH,TX-XN2387S9U067
7000003578,1000003578,6.0,304,2,3.0,2411.0,30492.0,PAID,CARD,TX-15BPQ6CDKW9V
7000003579,1000003579,563.0,876,1,,2211.0,80543.25,REFUNDED,GATEWAY,TX-0IHJ7HC89IYI
7000003580,1000003580,124.0,1116,1,,2548.0,15429.6,PAID,CARD,TX-D7AL99HD6GN3
7000003581,1000003581,442.0,1219,1,,568.0,60197.1,PAID,CARD,TX-LCIAW66NYOE6
7000003582,1000003582,388.0,1134,1,,1945.0,19287.0,PAID,GATEWAY,TX-TZ1KXML4M6YF
7000003583,1000003583,62.0,1074,2,4.0,213.0,59532.0,PAID,CARD,TX-EC9KXY4Z9CLE
7000003584,1000003584,508.0,350,1,,510.0,32205.12,PAID,CARD,TX-8G116NX8NYB1
7000003585,1000003585,,1406,1,,2808.0,28488.0,FAILED,CARD,
7000003586,1000003586,414.0,1176,2,4.0,2827.0,66102.3,PAID,CARD,TX-UVDCJCMY1UUF
7000003587,1000003587,59.0,1367,1,,773.0,55350.0,PAID,CARD,TX-7TPG460YLI31
7000003588,1000003588,194.0,232,1,,2966.0,55513.88,REFUNDED,GATEWAY,TX-V1Y2L2LD0PIB
7000003589,1000003589,542.0,844,1,,681.0,54261.0,PAID,CARD,TX-YLXEP70Z1KMO
7000003590,1000003590,525.0,671,1,,980.0,43588.8,PAID,CARD,TX-1B7AQ1J72WTZ
7000003591,1000003591,227.0,407,1,,2378.0,24422.4,PAID,GATEWAY,TX-F971KQYNDSK8
7000003592,1000003592,,944,1,,1322.0,16418.25,FAILED,GATEWAY,
7000003593,1000003593,294.0,327,2,2.0,814.0,18676.35,PAID,CASH,TX-KNRL511Y2ADC
7000003594,1000003594,181.0,199,1,,77.0,67779.12,PAID,CARD,TX-3GCNLENSXWME
7000003595,1000003595,359.0,1409,1,,1994.0,73826.7,PAID,GATEWAY,TX-YB7B40ONVBYP
7000003596,1000003596,61.0,949,2,2.0,345.0,60475.8,PAID,CASH,TX-DFLV8CF3A3QJ
7000003597,1000003597,311.0,900,1,,1662.0,52627.5,PAID,CARD,TX-36A4QKPX89T2
7000003598,1000003598,69.0,932,2,1.0,2175.0,36300.0,PAID,CARD,TX-39161NPWWRQR
7000003599,1000003599,16.0,683,2,1.0,2725.0,56900.25,PAID,CARD,TX-EO6F4ZOUBM7I
7000003600,1000003600,,1360,2,4.0,2874.0,37933.5,FAILED,CASH,
7000003601,1000003601,254.0,505,1,,,52627.5,PAID,CARD,TX-C9BESTSE0D1B
7000003602,1000003602,540.0,371,1,,1100.0,15601.5,REFUNDED,GATEWAY,TX-YLPLJRHTYM8T
7000003603,1000003603,7.0,535,1,,738.0,18142.5,PAID,CARD,TX-AQW3DJPI67OC
7000003604,1000003604,295.0,446,1,,302.0,70896.0,PAID,CARD,TX-3SYYH5AQ78SO
7000003605,1000003605,,610,2,4.0,2274.0,52635.0,PENDING,CARD,
7000003606,1000003606,,243,1,,619.0,17535.0,FAILED,CARD,
7000003607,1000003607,312.0,1469,2,2.0,2624.0,27588.0,PAID,CASH,TX-L8OZ434OMFF2
7000003608,1000003608,427.0,86,1,,26.0,48816.0,PAID,GATEWAY,TX-57W1FI001UUF
7000003609,1000003609,566.0,437,1,,424.0,34291.08,REFUNDED,GATEWAY,TX-SD2T30P8Z5ER
7000003610,1000003610,228.0,199,1,,2601.0,79798.05,PAID,CARD,TX-1Z39E7RUGUTO
7000003611,1000003611,,350,1,,60.0,78945.0,FAILED,CARD,
7000003612,1000003612,47.0,105,2,1.0,1144.0,49912.5,PAID,TRANSFER,TX-951UTF37IBWZ
7000003613,1000003613,118.0,698,1,,211.0,28459.2,PAID,CARD,TX-TCA2FYVOV5UU
7000003614,1000003614,61.0,1236,1,,2781.0,29659.2,PAID,GATEWAY,TX-JN55OLSJ60ER
7000003615,1000003615,365.0,1305,1,,681.0,29867.4,PAID,GATEWAY,TX-PFC66693735L
7000003616,1000003616,522.0,1262,1,,1416.0,64425.0,PAID,GATEWAY,TX-OGVLT29PT413
7000003617,1000003617,365.0,1325,2,4.0,1852.0,54313.88,PAID,CARD,TX-JVCGG4NGZQGO
7000003618,1000003618,,117,1,,,59226.84,FAILED,CARD,
7000003619,1000003619,632.0,1322,1,,509.0,35503.5,PAID,GATEWAY,TX-X2Q50Q4FC0MH
7000003620,1000003620,,694,2,3.0,3000.0,53361.0,PENDING,CASH,
7000003621,1000003621,201.0,1092,2,2.0,3174.0,32670.0,PAID,CASH,TX-IOVHX4ABP1SP
7000003622,1000003622,89.0,279,1,,1481.0,37137.0,PAID,GATEWAY,TX-WBZ1PA505X7A
7000003623,1000003623,10.0,1277,2,1.0,461.0,26136.0,PAID,TRANSFER,TX-XAN0JXPPU86A
7000003624,1000003624,555.0,983,2,3.0,1218.0,14229.6,PAID,TRANSFER,TX-0MJZMVOI5PGF
7000003625,1000003625,82.0,1300,1,,1033.0,36209.25,PAID,CARD,TX-CH9R6HVLCAAC
7000003626,1000003626,304.0,727,2,4.0,2189.0,39204.0,REFUNDED,CARD,TX-E2QJLSDECA8Z
7000003627,1000003627,178.0,496,1,,2927.0,29088.0,PAID,CARD,TX-79P3J2SL6SQP
7000003628,1000003628,223.0,657,1,,2682.0,43451.1,PAID,CARD,TX-UPLQU3NFAGFK
7000003629,1000003629,382.0,277,1,,,13068.0,PAID,GATEWAY,TX-63CYMYY2KIWT
7000003630,1000003630,272.0,523,1,,243.0,44760.0,PAID,GATEWAY,TX-DXD88YGHVZXB
7000003631,1000003631,318.0,126,1,,1785.0,36474.0,PAID,GATEWAY,TX-HJJG54BDEHC2
7000003632,1000003632,,1034,2,1.0,745.0,17968.5,FAILED,CASH,
7000003633,1000003633,379.0,358,2,4.0,2428.0,14520.0,PAID,CARD,TX-S5I84W88ZJPF
7000003634,1000003634,88.0,637,1,,968.0,40404.0,PAID,CARD,TX-396W8B3Y9R6A
7000003635,1000003635,247.0,691,2,2.0,24.0,41164.2,PAID,TRANSFER,TX-UXQG8BBCIXTL
7000003636,1000003636,316.0,380,2,4.0,212.0,94416.3,PAID,CARD,TX-UB87WXAAEA3M
7000003637,1000003637,240.0,1253,1,,,28197.6,PAID,CARD,TX-P5UCF7W39Y5P
7000003638,1000003638,,1068,2,4.0,2640.0,42688.8,FAILED,CASH,
7000003639,1000003639,425.0,1188,1,,892.0,53227.5,PAID,CARD,TX-H1D1YSK0A2LV
7000003640,1000003640,594.0,1354,1,,1178.0,19050.0,PAID,GATEWAY,TX-KLZQV5LXCB0E
7000003641,1000003641,274.0,1109,2,2.0,428.0,46957.68,PAID,CASH,TX-N0FBUYE8QR74
7000003642,1000003642,255.0,1399,2,1.0,2363.0,44467.5,PAID,CASH,TX-CPA9MVT4Z843
7000003643,1000003643,136.0,672,2,1.0,245.0,50166.6,PAID,CASH,TX-G7WLPHALI7TI
7000003644,1000003644,111.0,1351,2,1.0,3059.0,92383.5,PAID,CASH,TX-WH9SYXM7ADHS
7000003645,1000003645,,725,1,,2013.0,63210.0,FAILED,CARD,
7000003646,1000003646,170.0,1288,2,3.0,813.0,34303.5,PAID,CASH,TX-0F5TVYRG947H
7000003647,1000003647,195.0,542,1,,3120.0,57229.05,PAID,CARD,TX-95GHA6DABYK6
7000003648,1000003648,629.0,205,1,,,60514.2,PAID,CARD,TX-6OWMQHNLT33E
7000003649,1000003649,116.0,421,1,,2148.0,16446.0,PAID,CARD,TX-78TM6NVZAZU2
7000003650,1000003650,238.0,433,1,,,82112.7,PAID,GATEWAY,TX-PLZX3UCDT0QO
7000003651,1000003651,,313,1,,1276.0,19957.5,FAILED,GATEWAY,
7000003652,1000003652,41.0,556,2,4.0,,41382.0,PAID,CARD,TX-130PD9IJ8ZBS
7000003653,1000003653,471.0,1225,1,,1799.0,30540.0,PAID,GATEWAY,TX-7D35GE22DDZI
7000003654,1000003654,227.0,1326,1,,229.0,69444.0,PAID,GATEWAY,TX-1XKYHQA5H994
7000003655,1000003655,,513,1,,1202.0,13968.0,FAILED,GATEWAY,
7000003656,1000003656,,196,1,,352.0,76641.0,PENDING,GATEWAY,
7000003657,1000003657,,377,1,,,27036.0,FAILED,CARD,
7000003658,1000003658,162.0,400,2,2.0,2697.0,29040.0,PAID,CASH,TX-3J79PTJLQOZ3
7000003659,1000003659,,1177,1,,906.0,61939.5,PENDING,CARD,
7000003660,1000003660,73.0,833,1,,172.0,75915.0,PAID,GATEWAY,TX-8TXL6SN8KQXI
7000003661,1000003661,,308,1,,1072.0,15983.7,PENDING,CARD,
7000003662,1000003662,261.0,291,2,4.0,49.0,43560.0,PAID,TRANSFER,TX-A1Y430APOTXT
7000003663,1000003663,549.0,727,1,,478.0,18142.5,PAID,CARD,TX-IZIG0I6SMY8C
7000003664,1000003664,362.0,587,2,3.0,,51727.5,PAID,TRANSFER,TX-C6ICJKTTDK32
7000003665,1000003665,338.0,448,2,2.0,,16335.0,PAID,CARD,TX-14PON1SSWLA2
7000003666,1000003666,157.0,1144,2,1.0,411.0,58443.0,PAID,CASH,TX-L3I66K5RQSHZ
7000003667,1000003667,,516,1,,351.0,31992.0,FAILED,CARD,
7000003668,1000003668,293.0,1123,1,,2732.0,27636.0,REFUNDED,CARD,TX-STH69BA9MHRM
7000003669,1000003669,145.0,1203,1,,2291.0,40404.0,PAID,CARD,TX-5L288BJSWQB0
7000003670,1000003670,80.0,377,2,1.0,3114.0,50094.0,PAID,TRANSFER,TX-CX5CIOY53NFW
7000003671,1000003671,92.0,991,1,,157.0,46638.0,PAID,GATEWAY,TX-T69O7N0XP63F
7000003672,1000003672,,240,1,,2137.0,28788.0,PENDING,CARD,
7000003673,1000003673,454.0,1155,2,4.0,,14229.6,PAID,CASH,TX-B324UMJRT8O0
7000003674,1000003674,86.0,46,2,3.0,1576.0,44823.24,PAID,CARD,TX-K0QVR5CHOZZQ
7000003675,1000003675,286.0,1102,1,,1204.0,14921.4,PAID,GATEWAY,TX-9P2KGUJT2PTZ
7000003676,1000003676,,1402,1,,237.0,32626.2,PENDING,CARD,
7000003677,1000003677,361.0,429,1,,1683.0,67992.0,PAID,CARD,TX-MOQ8HFZVGN2K
7000003678,1000003678,208.0,1106,2,2.0,1815.0,39204.0,PAID,CASH,TX-G7GYKRLGZONU
7000003679,1000003679,255.0,1067,1,,,13614.6,PAID,CARD,TX-29KWFJTTF6FT
7000003680,1000003680,20.0,125,1,,,18687.0,PAID,CARD,TX-EFZSHTN0BZDR
7000003681,1000003681,611.0,352,1,,2915.0,17208.3,PAID,GATEWAY,TX-QV50OQUX0BWB
7000003682,1000003682,66.0,592,2,2.0,3134.0,15173.4,PAID,CARD,TX-XNLJNRAMT1BM
7000003683,1000003683,48.0,231,2,1.0,287.0,43451.1,PAID,CARD,TX-E4B77L577MBS
7000003684,1000003684,90.0,23,1,,2929.0,46420.2,REFUNDED,GATEWAY,TX-BQAC78HCKGOM
7000003685,1000003685,403.0,622,1,,1103.0,29659.2,PAID,CARD,TX-27KW3C03KKY5
7000003686,1000003686,399.0,971,2,2.0,256.0,95287.5,PAID,CARD,TX-01POP7SEMBQC
7000003687,1000003687,294.0,724,2,4.0,2199.0,38419.92,PAID,CASH,TX-C56U9JC779IT
7000003688,1000003688,421.0,150,1,,772.0,26813.28,PAID,CARD,TX-5WVL1LCTFCG1
7000003689,1000003689,155.0,683,1,,,31392.0,PAID,GATEWAY,TX-41M7QO6NMVT3
7000003690,1000003690,275.0,1219,1,,2907.0,77901.9,PAID,GATEWAY,TX-MNBFD5DX4EE5
7000003691,1000003691,28.0,71,1,,1437.0,20166.75,PAID,CARD,TX-JKAUHLR569GB
7000003692,1000003692,155.0,120,2,1.0,1843.0,49005.0,REFUNDED,TRANSFER,TX-27LDNEJOXA8B
7000003693,1000003693,371.0,937,2,3.0,3019.0,35937.0,PAID,CASH,TX-2ZFOPSZVRWU5
7000003694,1000003694,171.0,1122,1,,,32916.6,PAID,CARD,TX-L9YU0TYMF9SU
7000003695,1000003695,554.0,1380,1,,2009.0,131880.0,PAID,CARD,TX-XSOB8E39PSCJ
7000003696,1000003696,332.0,910,2,3.0,894.0,41164.2,PAID,CARD,TX-C24I72S31TH1
7000003697,1000003697,369.0,787,1,,,46023.24,PAID,CARD,TX-SYKSMFGHEE18
7000003698,1000003698,,1155,1,,2790.0,29867.4,FAILED,GATEWAY,
7000003699,1000003699,515.0,86,1,,2583.0,32844.0,PAID,CARD,TX-1QT1VPRLR8JM
7000003700,1000003700,392.0,938,2,4.0,,17242.5,PAID,CARD,TX-LO0ALEB1NVVV
7000003701,1000003701,112.0,1058,2,4.0,1711.0,14520.0,PAID,CASH,TX-POCXF3USSAJ4
7000003702,1000003702,73.0,414,2,2.0,2189.0,50457.0,PAID,CASH,TX-CD9PYD8Q3E9K
7000003703,1000003703,256.0,166,1,,205.0,28488.0,PAID,GATEWAY,TX-TUEUGAPSXEE9
7000003704,1000003704,366.0,1427,2,3.0,3130.0,45520.2,PAID,CASH,TX-TTFRAB128ZNS
7000003705,1000003705,131.0,362,2,4.0,767.0,17242.5,PAID,CARD,TX-AOUS9405Y8OS
7000003706,1000003706,216.0,1491,1,,1621.0,89091.38,PAID,GATEWAY,TX-SHHKOVLHGNXU
7000003707,1000003707,400.0,465,1,,413.0,27036.0,PAID,CARD,TX-RTSZR78OAK1T
7000003708,1000003708,399.0,724,2,3.0,616.0,39930.0,PAID,TRANSFER,TX-TQ5CKT6LUOQ1
7000003709,1000003709,256.0,1342,1,,1480.0,35985.0,PAID,GATEWAY,TX-WTHLGP247R2Q
7000003710,1000003710,609.0,244,2,2.0,2622.0,42688.8,PAID,TRANSFER,TX-ELCEKFYDE3JU
7000003711,1000003711,122.0,747,1,,801.0,103566.0,PAID,CARD,TX-SFES9C5O4F17
7000003712,1000003712,382.0,1225,1,,,39450.6,PAID,GATEWAY,TX-FUAVJAEYVJE7
7000003713,1000003713,301.0,115,2,1.0,1237.0,58697.1,REFUNDED,CASH,TX-BFNOGRID4RLJ
7000003714,1000003714,415.0,831,1,,2150.0,80697.0,PAID,CARD,TX-P5KYIK4PLOJI
7000003715,1000003715,,102,1,,2309.0,19350.0,FAILED,GATEWAY,
7000003716,1000003716,418.0,666,1,,2915.0,17472.0,PAID,GATEWAY,TX-DTNPRYEVKN17
7000003717,1000003717,460.0,1121,2,2.0,1112.0,43560.0,REFUNDED,CARD,TX-8AEV87U5GF7O
7000003718,1000003718,596.0,841,1,,211.0,30240.0,PAID,CARD,TX-6ZWQFMXRS1CC
7000003719,1000003719,421.0,1412,1,,326.0,15729.6,PAID,CARD,TX-Z24XWEXJJ0Y5
7000003720,1000003720,,1210,1,,2404.0,37500.0,FAILED,CARD,
7000003721,1000003721,320.0,362,1,,,56991.0,PAID,CARD,TX-LP3J1MTHI70P
7000003722,1000003722,335.0,1009,1,,2354.0,55204.8,PAID,CARD,TX-Y8D8380L1S0U
7000003723,1000003723,459.0,830,1,,2339.0,41164.2,PAID,GATEWAY,TX-41E6LEOB6VEY
7000003724,1000003724,,995,2,3.0,3009.0,14520.0,PENDING,CARD,
7000003725,1000003725,488.0,504,1,,2883.0,27113.28,PAID,GATEWAY,TX-EJRZOYWT8L7L
7000003726,1000003726,549.0,1093,2,4.0,2438.0,43124.4,PAID,CARD,TX-98DHTEZUH4YB
7000003727,1000003727,,805,1,,2084.0,14994.0,FAILED,CARD,
7000003728,1000003728,316.0,657,1,,2951.0,14229.6,PAID,GATEWAY,TX-UAL0USOAODI9
7000003729,1000003729,457.0,965,1,,543.0,75288.3,PAID,GATEWAY,TX-PY7KQVYNNWOQ
7000003730,1000003730,,439,2,3.0,476.0,27588.0,FAILED,CASH,
7000003731,1000003731,134.0,457,1,,304.0,65659.2,PAID,CARD,TX-14HV5TFKJ96D
7000003732,1000003732,306.0,958,1,,2980.0,64279.8,PAID,CARD,TX-PFO4UURC0WX4
7000003733,1000003733,150.0,725,1,,2077.0,81205.2,PAID,CARD,TX-10778KKYRDNK
7000003734,1000003734,32.0,256,2,2.0,787.0,51727.5,PAID,CARD,TX-SNJ1V8PJNRAX
7000003735,1000003735,117.0,919,2,2.0,3039.0,16008.3,PAID,CARD,TX-OL2YVX3YLUYR
7000003736,1000003736,268.0,292,2,3.0,323.0,26136.0,PAID,CARD,TX-KWQZZMTBYZ0Z
7000003737,1000003737,341.0,1377,1,,296.0,16908.3,PAID,CARD,TX-A8YCK6T1B7B1
7000003738,1000003738,400.0,290,1,,2107.0,15720.0,PAID,CARD,TX-ZMPHW68G7H39
7000003739,1000003739,540.0,1273,1,,2675.0,55650.0,PAID,GATEWAY,TX-QVNA1B58UPMR
7000003740,1000003740,552.0,1056,2,2.0,,17242.5,PAID,CASH,TX-9U9C7D94FLZD
7000003741,1000003741,302.0,601,1,,803.0,68853.6,PAID,GATEWAY,TX-1766BBWDE9J8
7000003742,1000003742,221.0,1500,1,,,50505.0,PAID,CARD,TX-YA9OOHVBFFM2
7000003743,1000003743,138.0,1241,1,,1651.0,49224.9,PAID,GATEWAY,TX-TJOOET68ZFDF
7000003744,1000003744,342.0,874,2,3.0,2871.0,25613.28,PAID,TRANSFER,TX-DHADYS73VLZR
7000003745,1000003745,329.0,911,1,,2601.0,54561.0,PAID,GATEWAY,TX-FTAES9DC1U14
7000003746,1000003746,422.0,910,1,,290.0,26513.28,PAID,CARD,TX-FZF3R5TJ47TA
7000003747,1000003747,453.0,1089,2,2.0,1477.0,74778.0,PAID,CASH,TX-4NGKE29S49IL
7000003748,1000003748,85.0,855,1,,570.0,52655.25,PAID,GATEWAY,TX-ZU6LE2UBARGE
7000003749,1000003749,,543,1,,277.0,37500.0,FAILED,CARD,
7000003750,1000003750,283.0,738,2,1.0,2122.0,32670.0,PAID,CASH,TX-OJXLB534DG42
7000003751,1000003751,339.0,1043,1,,507.0,33570.0,PAID,CARD,TX-OF1J95LYIO61
7000003752,1000003752,557.0,733,1,,871.0,18442.5,REFUNDED,GATEWAY,TX-ZL6Z36RY5X2N
7000003753,1000003753,179.0,77,1,,,95280.0,PAID,GATEWAY,TX-IL9CV66E13DH
7000003754,1000003754,519.0,1067,1,,1995.0,35574.0,PAID,CARD,TX-IEG1DGFQC63Y
7000003755,1000003755,10.0,387,1,,2582.0,40430.7,PAID,GATEWAY,TX-J698XK3H593I
7000003756,1000003756,359.0,942,2,1.0,,17151.75,PAID,CARD,TX-GZNXCSZZYUIY
7000003757,1000003757,441.0,863,2,1.0,156.0,49005.0,PAID,CASH,TX-NYNV2X8TDBVJ
7000003758,1000003758,565.0,1368,2,2.0,2677.0,97138.8,PAID,CARD,TX-KLVF0D687LWH
7000003759,1000003759,454.0,722,1,,2988.0,50505.0,PAID,CARD,TX-I0X7PRIZST85
7000003760,1000003760,493.0,168,1,,1617.0,28788.0,PAID,CARD,TX-8EQTA32158RR
7000003761,1000003761,244.0,625,1,,127.0,15173.4,PAID,GATEWAY,TX-6DBAB8YRKLS4
7000003762,1000003762,117.0,1021,1,,,51727.5,PAID,CARD,TX-5GC94Z49N2V7
7000003763,1000003763,180.0,739,1,,2620.0,69199.5,PAID,GATEWAY,TX-3DRKV9WQZRZL
7000003764,1000003764,491.0,1362,1,,2096.0,49905.0,PAID,GATEWAY,TX-37Z958KLJQ4Z
7000003765,1000003765,403.0,921,1,,2881.0,38443.8,PAID,GATEWAY,TX-G4GU4R9TBB9Q
7000003766,1000003766,465.0,1071,2,2.0,505.0,43560.0,PAID,CARD,TX-M971L2WHERHS
7000003767,1000003767,123.0,759,1,,428.0,69144.0,PAID,GATEWAY,TX-7EGD1E1308FI
7000003768,1000003768,499.0,285,1,,2806.0,32916.6,PAID,CARD,TX-B45M3MRK1TZ1
7000003769,1000003769,,200,2,3.0,734.0,35574.0,FAILED,CASH,
7000003770,1000003770,537.0,1377,1,,1852.0,55224.0,PAID,CARD,TX-OQ64AQC7OZG7
7000003771,1000003771,128.0,278,2,2.0,1561.0,13794.0,PAID,CARD,TX-7AJKXOS74RRM
7000003772,1000003772,595.0,519,2,2.0,1988.0,16335.0,PAID,CASH,TX-YZBNNYA09O6O
7000003773,1000003773,249.0,1476,1,,,18987.0,PAID,GATEWAY,TX-2B8KUFWGFPCW
7000003774,1000003774,,1026,1,,2207.0,88205.37,FAILED,GATEWAY,
7000003775,1000003775,22.0,820,1,,,18142.5,PAID,GATEWAY,TX-N0DCO5EQUZD2
7000003776,1000003776,232.0,1140,1,,3048.0,15429.6,PAID,CARD,TX-AR7CW4005PXX
7000003777,1000003777,252.0,382,2,1.0,5.0,32670.0,PAID,CASH,TX-ZOGHHFJHN4TQ
7000003778,1000003778,95.0,246,1,,66.0,42882.0,PAID,CARD,TX-3N91BL7UE6F2
7000003779,1000003779,542.0,798,1,,,42582.0,PAID,GATEWAY,TX-VJOJ6Q1V4I82
7000003780,1000003780,,1167,1,,869.0,32205.12,FAILED,CARD,
7000003781,1000003781,418.0,1454,1,,505.0,46638.0,PAID,CARD,TX-3DO2713AERPB
7000003782,1000003782,236.0,488,2,3.0,977.0,13794.0,PAID,CASH,TX-9326YW0T4EXB
7000003783,1000003783,389.0,1116,1,,543.0,70379.25,PAID,CARD,TX-MBQ72LEA626O
7000003784,1000003784,292.0,15,1,,598.0,49396.8,PAID,CARD,TX-IG0UWNB108WK
7000003785,1000003785,596.0,332,2,1.0,,52998.0,PAID,CASH,TX-B3V8EWRJK5HF
7000003786,1000003786,,707,2,1.0,116.0,27588.0,FAILED,CARD,
7000003787,1000003787,565.0,238,1,,1354.0,90135.0,PAID,GATEWAY,TX-BHVJB3FVU92W
7000003788,1000003788,89.0,66,2,2.0,1569.0,42688.8,PAID,CASH,TX-X5166LZAOYUQ
7000003789,1000003789,561.0,407,1,,635.0,50205.0,PAID,CARD,TX-4F6VLZHO0414
7000003790,1000003790,261.0,1095,1,,1795.0,38419.92,REFUNDED,CARD,TX-50UZHAPDHC6Q
7000003791,1000003791,242.0,553,2,1.0,1910.0,54450.0,PAID,CARD,TX-N7JGT0JSRLFX
7000003792,1000003792,114.0,533,1,,2183.0,50994.0,PAID,CARD,TX-IACBJVYBHYPI
7000003793,1000003793,348.0,332,1,,2774.0,18987.0,PAID,GATEWAY,TX-4PZPCLSYEHEP
7000003794,1000003794,466.0,730,1,,759.0,70787.1,PAID,GATEWAY,TX-896CBTOHKPZQ
7000003795,1000003795,235.0,615,2,3.0,450.0,53361.0,PAID,CARD,TX-U2VOQ3IJIVOV
7000003796,1000003796,124.0,1274,1,,,35385.0,PAID,GATEWAY,TX-M2MFMQFDTY7D
7000003797,1000003797,426.0,1275,2,2.0,,19057.5,PAID,CARD,TX-WHQSM10KVYXS
7000003798,1000003798,119.0,595,2,3.0,72.0,51727.5,PAID,CASH,TX-PHHITE7S099Y
7000003799,1000003799,635.0,1086,1,,1145.0,18687.0,PAID,GATEWAY,TX-BUNVKY2CSXET
7000003800,1000003800,515.0,945,1,,482.0,39581.28,PAID,CARD,TX-WRENBJM9L1Q0
7000003801,1000003801,130.0,1296,2,4.0,1235.0,44576.4,PAID,CASH,TX-630MPISX97IM
7000003802,1000003802,637.0,1467,1,,2219.0,16852.56,PAID,CARD,TX-8PGNLRAMKIZ6
7000003803,1000003803,512.0,468,1,,788.0,94281.75,PAID,CARD,TX-79F3SPPJRTN7
7000003804,1000003804,50.0,23,2,1.0,1958.0,17242.5,PAID,TRANSFER,TX-TNDXN2T2QA8P
7000003805,1000003805,356.0,175,2,1.0,1752.0,54087.0,PAID,CARD,TX-OYMXI26ZAZTN
7000003806,1000003806,335.0,1157,1,,1895.0,95643.0,PAID,CARD,TX-Y4U516NQ37DY
7000003807,1000003807,511.0,481,1,,1187.0,46420.2,PAID,CARD,TX-WULSUGX1WHKP
7000003808,1000003808,361.0,975,1,,2300.0,122577.6,PAID,CARD,TX-3QWAJVICKKKS
7000003809,1000003809,401.0,760,2,4.0,2348.0,18966.75,REFUNDED,TRANSFER,TX-VCA5WMJTUF57
7000003810,1000003810,280.0,586,1,,2682.0,43888.8,PAID,CARD,TX-TQLVQOAEDAEA
7000003811,1000003811,479.0,1407,1,,53.0,42688.8,PAID,CARD,TX-1MNCAESO2IY7
7000003812,1000003812,,974,1,,2189.0,54778.8,FAILED,CARD,
7000003813,1000003813,293.0,1446,1,,223.0,68418.0,PAID,GATEWAY,TX-5OH1CMDDQSFV
7000003814,1000003814,491.0,1298,1,,1575.0,37500.0,PAID,GATEWAY,TX-G5JRS71WO1DE
7000003815,1000003815,,588,2,2.0,2257.0,47916.0,FAILED,CASH,
7000003816,1000003816,620.0,668,1,,895.0,55650.0,PAID,CARD,TX-VU6X72B6WTE1
7000003817,1000003817,193.0,1294,1,,1563.0,44188.8,PAID,GATEWAY,TX-WP2A6JPEFV13
7000003818,1000003818,392.0,266,1,,2636.0,45060.0,PAID,GATEWAY,TX-OD660U92QAPE
7000003819,1000003819,3.0,1323,2,2.0,2835.0,49005.0,PAID,CASH,TX-F0RBMS0SOGQ2
7000003820,1000003820,,1117,1,,1686.0,36474.0,FAILED,CARD,
7000003821,1000003821,47.0,306,1,,1553.0,47020.2,PAID,CARD,TX-9OR6RQ70I656
7000003822,1000003822,236.0,850,1,,2171.0,45667.5,PAID,CARD,TX-1CVQQ4X5MMDO
7000003823,1000003823,134.0,732,2,3.0,,13068.0,PAID,CARD,TX-DC047XQ1JW4B
7000003824,1000003824,266.0,961,1,,2174.0,32916.6,PAID,GATEWAY,TX-49NPZOEULS7T
7000003825,1000003825,106.0,193,2,3.0,2636.0,134491.5,PAID,CASH,TX-ZJFNZXVSQE77
7000003826,1000003826,216.0,345,1,,2658.0,40104.0,PAID,CARD,TX-YXZA6XMYGBGR
7000003827,1000003827,234.0,92,1,,2656.0,43560.0,PAID,CARD,TX-BGMWVVQ1BDZD
7000003828,1000003828,119.0,313,2,4.0,1115.0,18150.0,PAID,CASH,TX-ZENW6IKPEG10
7000003829,1000003829,210.0,99,2,3.0,2102.0,89298.0,PAID,TRANSFER,TX-UP31EG0T2WIR
7000003830,1000003830,189.0,1270,1,,2240.0,42282.0,PAID,GATEWAY,TX-PITSDS0CTT6T
7000003831,1000003831,563.0,919,2,4.0,981.0,18150.0,PAID,CASH,TX-6E34VWORERS3
7000003832,1000003832,626.0,1343,1,,,29649.6,PAID,GATEWAY,TX-I98XHDY2MB6E
7000003833,1000003833,457.0,424,1,,2679.0,80404.5,PAID,CARD,TX-9AVELSNFEFWR
7000003834,1000003834,63.0,884,1,,2965.0,42882.0,PAID,CARD,TX-L8G471MRC75A
7000003835,1000003835,337.0,1398,1,,461.0,42664.2,PAID,GATEWAY,TX-5UVT0NVJ1MVL
7000003836,1000003836,460.0,747,2,2.0,,14229.6,REFUNDED,CARD,TX-EI94HRLABW6N
