order_sk,order_date_sk,customer_sk,channel_sk,store_sk,ship_addr_sk,bill_addr_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
3711,608,244,2,2,2,2622,PAID,ARS,35280.0,7408.8,0.0,42688.8
3712,121,747,1,,2066,801,FULFILLED,ARS,84600.0,17766.0,1200.0,103566.0
3713,379,1225,1,,326,,FULFILLED,ARS,31860.0,6690.6,900.0,39450.6
3714,301,115,2,1,1,1237,REFUNDED,ARS,48510.0,10187.1,0.0,58697.1
3715,413,831,1,,111,2150,FULFILLED,ARS,65700.0,13797.0,1200.0,80697.0
3716,359,102,1,,2000,2309,CANCELLED,ARS,15000.0,3150.0,1200.0,19350.0
3717,417,666,1,,1340,2915,FULFILLED,ARS,13200.0,2772.0,1500.0,17472.0
3718,457,1121,2,2,2,1112,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0
3719,595,841,1,,2456,211,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
3720,421,1412,1,,768,326,FULFILLED,ARS,11760.0,2469.6,1500.0,15729.6
3721,3,1210,1,,2387,2404,CANCELLED,ARS,30000.0,6300.0,1200.0,37500.0
3722,319,362,1,,1359,,FULFILLED,ARS,47100.0,9891.0,0.0,56991.0
3723,333,1009,1,,2432,2354,FULFILLED,ARS,44880.0,9424.8,900.0,55204.8
3724,458,830,1,,1650,2339,PAID,ARS,34020.0,7144.2,0.0,41164.2
3725,618,995,2,3,3,3009,CREATED,ARS,12000.0,2520.0,0.0,14520.0
3726,486,504,1,,2713,2883,FULFILLED,ARS,21168.0,4445.28,1500.0,27113.28
3727,546,1093,2,4,4,2438,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4
3728,533,805,1,,1631,2084,CANCELLED,ARS,11400.0,2394.0,1200.0,14994.0
3729,313,657,1,,881,2951,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
3730,455,965,1,,3182,543,FULFILLED,ARS,61230.0,12858.3,1200.0,75288.3
3731,609,439,2,3,3,476,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
3732,134,457,1,,403,304,FULFILLED,ARS,53520.0,11239.2,900.0,65659.2
3733,303,958,1,,568,2980,FULFILLED,ARS,52380.0,10999.8,900.0,64279.8
3734,147,725,1,,1731,2077,FULFILLED,ARS,66120.0,13885.2,1200.0,81205.2
3735,31,256,2,2,2,787,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
3736,117,919,2,2,2,3039,PAID,ARS,13230.0,2778.3,0.0,16008.3
3737,266,292,2,3,3,323,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
3738,339,1377,1,,785,296,PAID,ARS,13230.0,2778.3,900.0,16908.3
3739,399,290,1,,689,2107,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
3740,539,1273,1,,2258,2675,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
3741,550,1056,2,2,2,,PAID,ARS,14250.0,2992.5,0.0,17242.5
3742,302,601,1,,238,803,FULFILLED,ARS,56160.0,11793.6,900.0,68853.6
3743,219,1500,1,,2499,,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
3744,137,1241,1,,893,1651,FULFILLED,ARS,39690.0,8334.9,1200.0,49224.9
3745,339,874,2,3,3,2871,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
3746,329,911,1,,1811,2601,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
3747,420,910,1,,1304,290,FULFILLED,ARS,21168.0,4445.28,900.0,26513.28
3748,451,1089,2,2,2,1477,FULFILLED,ARS,61800.0,12978.0,0.0,74778.0
3749,83,855,1,,266,570,FULFILLED,ARS,42525.0,8930.25,1200.0,52655.25
3750,228,543,1,,1176,277,CANCELLED,ARS,30000.0,6300.0,1200.0,37500.0
3751,283,738,2,1,1,2122,PAID,ARS,27000.0,5670.0,0.0,32670.0
3752,338,1043,1,,972,507,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
3753,555,733,1,,1346,871,REFUNDED,ARS,14250.0,2992.5,1200.0,18442.5
3754,177,77,1,,1258,,PAID,ARS,78000.0,16380.0,900.0,95280.0
3755,517,1067,1,,286,1995,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
3756,7,387,1,,221,2582,FULFILLED,ARS,32670.0,6860.7,900.0,40430.7
3757,357,942,2,1,1,,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
3758,438,863,2,1,1,156,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
3759,563,1368,2,2,2,2677,FULFILLED,ARS,80280.0,16858.8,0.0,97138.8
3760,453,722,1,,1785,2988,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
3761,490,168,1,,2409,1617,PAID,ARS,22800.0,4788.0,1200.0,28788.0
3762,243,625,1,,1413,127,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
3763,116,1021,1,,2618,,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
3764,178,739,1,,1829,2620,PAID,ARS,55950.0,11749.5,1500.0,69199.5
3765,490,1362,1,,2572,2096,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
3766,403,921,1,,1269,2881,FULFILLED,ARS,30780.0,6463.8,1200.0,38443.8
3767,462,1071,2,2,2,505,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
3768,122,759,1,,980,428,FULFILLED,ARS,56400.0,11844.0,900.0,69144.0
3769,499,285,1,,1647,2806,PAID,ARS,26460.0,5556.6,900.0,32916.6
3770,303,200,2,3,3,734,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
3771,534,1377,1,,2173,1852,FULFILLED,ARS,44400.0,9324.0,1500.0,55224.0
3772,125,278,2,2,2,1561,PAID,ARS,11400.0,2394.0,0.0,13794.0
3773,595,519,2,2,2,1988,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
3774,248,1476,1,,2918,,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0
3775,96,1026,1,,1288,2207,CANCELLED,ARS,72897.0,15308.37,0.0,88205.37
3776,19,820,1,,1072,,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
3777,232,1140,1,,1546,3048,PAID,ARS,11760.0,2469.6,1200.0,15429.6
3778,251,382,2,1,1,5,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
3779,93,246,1,,818,66,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
3780,540,798,1,,1755,,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
3781,41,1167,1,,788,869,CANCELLED,ARS,25872.0,5433.12,900.0,32205.12
3782,417,1454,1,,2615,505,FULFILLED,ARS,37800.0,7938.0,900.0,46638.0
3783,235,488,2,3,3,977,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
3784,387,1116,1,,827,543,FULFILLED,ARS,56925.0,11954.25,1500.0,70379.25
3785,290,15,1,,512,598,FULFILLED,ARS,40080.0,8416.8,900.0,49396.8
3786,595,332,2,1,1,,FULFILLED,ARS,43800.0,9198.0,0.0,52998.0
3787,92,707,2,1,1,116,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
3788,563,238,1,,2785,1354,FULFILLED,ARS,73500.0,15435.0,1200.0,90135.0
3789,88,66,2,2,2,1569,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
3790,559,407,1,,1386,635,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
3791,260,1095,1,,2122,1795,REFUNDED,ARS,31752.0,6667.92,0.0,38419.92
3792,241,553,2,1,1,1910,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
3793,112,533,1,,390,2183,FULFILLED,ARS,41400.0,8694.0,900.0,50994.0
3794,346,332,1,,907,2774,PAID,ARS,14700.0,3087.0,1200.0,18987.0
3795,466,730,1,,708,759,FULFILLED,ARS,57510.0,12077.1,1200.0,70787.1
3796,234,615,2,3,3,450,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
3797,121,1274,1,,1883,,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
3798,423,1275,2,2,2,,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
3799,117,595,2,3,3,72,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
3800,634,1086,1,,2673,1145,PAID,ARS,14700.0,3087.0,900.0,18687.0
3801,513,945,1,,2442,482,FULFILLED,ARS,31968.0,6713.28,900.0,39581.28
3802,128,1296,2,4,4,1235,FULFILLED,ARS,36840.0,7736.4,0.0,44576.4
3803,637,1467,1,,2758,2219,FULFILLED,ARS,12936.0,2716.56,1200.0,16852.56
3804,509,468,1,,1726,788,FULFILLED,ARS,77175.0,16206.75,900.0,94281.75
3805,48,23,2,1,1,1958,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
3806,354,175,2,1,1,1752,FULFILLED,ARS,44700.0,9387.0,0.0,54087.0
3807,333,1157,1,,3068,1895,FULFILLED,ARS,78300.0,16443.0,900.0,95643.0
3808,510,481,1,,1562,1187,FULFILLED,ARS,37620.0,7900.2,900.0,46420.2
3809,358,975,1,,648,2300,FULFILLED,ARS,100560.0,21117.6,900.0,122577.6
3810,399,760,2,4,4,2348,REFUNDED,ARS,15675.0,3291.75,0.0,18966.75
3811,277,586,1,,361,2682,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
3812,478,1407,1,,1302,53,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
3813,347,974,1,,2411,2189,CANCELLED,ARS,44280.0,9298.8,1200.0,54778.8
3814,292,1446,1,,2452,223,FULFILLED,ARS,55800.0,11718.0,900.0,68418.0
3815,490,1298,1,,1173,1575,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
3816,363,588,2,2,2,2257,CANCELLED,ARS,39600.0,8316.0,0.0,47916.0
3817,619,668,1,,308,895,PAID,ARS,45000.0,9450.0,1200.0,55650.0
3818,191,1294,1,,441,1563,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
3819,391,266,1,,1266,2636,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
3820,2,1323,2,2,2,2835,PAID,ARS,40500.0,8505.0,0.0,49005.0
3821,459,1117,1,,1973,1686,CANCELLED,ARS,29400.0,6174.0,900.0,36474.0
3822,46,306,1,,223,1553,FULFILLED,ARS,37620.0,7900.2,1500.0,47020.2
3823,235,850,1,,257,2171,FULFILLED,ARS,36750.0,7717.5,1200.0,45667.5
3824,132,732,2,3,3,,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
3825,265,961,1,,1365,2174,PAID,ARS,26460.0,5556.6,900.0,32916.6
3826,104,193,2,3,3,2636,PAID,ARS,111150.0,23341.5,0.0,134491.5
3827,213,345,1,,577,2658,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
3828,234,92,1,,1275,2656,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
3829,118,313,2,4,4,1115,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
3830,207,99,2,3,3,2102,PAID,ARS,73800.0,15498.0,0.0,89298.0
3831,187,1270,1,,1545,2240,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
3832,560,919,2,4,4,981,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
3833,624,1343,1,,1613,,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6
3834,456,424,1,,1509,2679,PAID,ARS,66450.0,13954.5,0.0,80404.5
3835,62,884,1,,639,2965,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
3836,335,1398,1,,711,461,FULFILLED,ARS,34020.0,7144.2,1500.0,42664.2
3837,458,747,2,2,2,,REFUNDED,ARS,11760.0,2469.6,0.0,14229.6
3838,372,1285,1,,3127,2859,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
3839,128,120,1,,1669,1558,FULFILLED,ARS,11880.0,2494.8,1200.0,15574.8
3840,608,1449,2,1,1,1528,PAID,ARS,21600.0,4536.0,0.0,26136.0
3841,90,814,1,,494,1201,FULFILLED,ARS,24900.0,5229.0,900.0,31029.0
3842,73,462,2,2,2,461,FULFILLED,ARS,56880.0,11944.8,0.0,68824.8
3843,352,127,1,,1982,1101,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4
3844,83,509,2,2,2,2694,FULFILLED,ARS,47400.0,9954.0,0.0,57354.0
3845,263,308,1,,1884,3076,REFUNDED,ARS,35280.0,7408.8,1500.0,44188.8
3846,322,199,1,,2465,2053,PAID,ARS,80550.0,16915.5,1500.0,98965.5
3847,409,320,1,,1687,179,FULFILLED,ARS,64020.0,13444.2,900.0,78364.2
3848,328,471,2,2,2,3158,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
3849,623,927,1,,2123,695,PAID,ARS,12000.0,2520.0,1200.0,15720.0
3850,363,1353,2,4,4,1644,PAID,ARS,49635.0,10423.35,0.0,60058.35
3851,112,1307,1,,26,166,PAID,ARS,52920.0,11113.2,900.0,64933.2
3852,267,506,2,2,2,,PAID,ARS,39510.0,8297.1,0.0,47807.1
3853,90,575,2,1,1,2428,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
3854,466,79,2,1,1,1559,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
3855,397,1118,1,,218,1322,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
3856,18,735,1,,2419,728,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
3857,4,1246,2,3,3,514,CANCELLED,ARS,41160.0,8643.6,0.0,49803.6
3858,483,1078,1,,863,,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
3859,139,1142,1,,1331,,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
3860,126,474,2,1,1,1035,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
3861,563,1015,2,4,4,1171,CANCELLED,ARS,23940.0,5027.4,0.0,28967.4
3862,294,970,2,1,1,,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
3863,77,962,2,1,1,,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
3864,336,1224,2,1,1,950,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
3865,387,1330,1,,1351,1552,FULFILLED,ARS,45600.0,9576.0,1200.0,56376.0
3866,589,1121,2,2,2,3011,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
3867,580,1,2,2,2,,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
3868,240,530,1,,1933,543,PAID,ARS,22800.0,4788.0,1200.0,28788.0
3869,357,793,2,2,2,74,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
3870,100,348,2,2,2,820,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
3871,281,621,1,,1094,3168,FULFILLED,ARS,56850.0,11938.5,1500.0,70288.5
3872,102,279,2,1,1,1987,REFUNDED,ARS,15000.0,3150.0,0.0,18150.0
3873,508,462,1,,1442,613,CANCELLED,ARS,40500.0,8505.0,0.0,49005.0
3874,192,78,2,1,1,,REFUNDED,ARS,11970.0,2513.7,0.0,14483.7
3875,172,613,1,,393,773,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
3876,456,1101,2,1,1,1159,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
3877,157,154,1,,1244,163,FULFILLED,ARS,39396.0,8273.16,1200.0,48869.16
3878,168,558,1,,694,1476,FULFILLED,ARS,12150.0,2551.5,900.0,15601.5
3879,283,373,1,,2256,558,FULFILLED,ARS,56400.0,11844.0,900.0,69144.0
3880,390,1385,1,,2185,2049,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
3881,239,1235,2,2,2,490,FULFILLED,ARS,46650.0,9796.5,0.0,56446.5
3882,235,346,1,,842,1219,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
3883,466,1413,2,3,3,1489,CANCELLED,ARS,13500.0,2835.0,0.0,16335.0
3884,84,1072,2,1,1,2832,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
3885,117,59,1,,1700,39,PAID,ARS,44100.0,9261.0,1200.0,54561.0
3886,471,748,1,,1470,161,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
3887,11,1433,2,2,2,,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
3888,113,172,2,2,2,41,FULFILLED,ARS,77220.0,16216.2,0.0,93436.2
3889,318,380,1,,85,839,PAID,ARS,47880.0,10054.8,900.0,58834.8
3890,501,1245,1,,896,530,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
3891,341,345,1,,468,2785,PAID,ARS,34200.0,7182.0,0.0,41382.0
3892,524,1237,1,,362,103,PAID,ARS,14250.0,2992.5,1200.0,18442.5
3893,404,190,2,4,4,2225,PAID,ARS,15000.0,3150.0,0.0,18150.0
3894,73,731,2,1,1,342,REFUNDED,ARS,9720.0,2041.2,0.0,11761.2
3895,566,1423,1,,2914,,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
3896,486,1262,1,,3141,1359,REFUNDED,ARS,13500.0,2835.0,0.0,16335.0
3897,611,615,1,,2565,132,FULFILLED,ARS,46800.0,9828.0,1200.0,57828.0
3898,76,1481,2,3,3,2697,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
3899,258,657,2,4,4,2739,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
3900,438,1304,2,4,4,1072,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
3901,615,1438,2,2,2,1995,PAID,ARS,66168.0,13895.28,0.0,80063.28
3902,187,1275,2,1,1,,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
3903,398,1251,2,4,4,994,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
3904,571,439,1,,2053,314,FULFILLED,ARS,39660.0,8328.6,900.0,48888.6
3905,363,1110,1,,783,1838,CANCELLED,ARS,37584.0,7892.64,1500.0,46976.64
3906,341,385,2,1,1,1778,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
3907,370,1163,2,1,1,,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
3908,259,91,1,,2738,3147,PAID,ARS,75180.0,15787.8,1200.0,92167.8
3909,386,79,1,,2342,1747,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
3910,37,724,1,,3093,2542,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
3911,498,602,1,,429,872,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
3912,473,299,2,3,3,575,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
3913,557,879,1,,1538,2135,PAID,ARS,12000.0,2520.0,1200.0,15720.0
3914,266,872,2,4,4,2478,REFUNDED,ARS,35850.0,7528.5,0.0,43378.5
3915,87,1194,1,,2081,136,CANCELLED,ARS,35280.0,7408.8,0.0,42688.8
3916,256,620,1,,2492,2269,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25
3917,594,521,1,,2813,2946,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
3918,302,257,2,4,4,2892,PAID,ARS,40500.0,8505.0,0.0,49005.0
3919,491,309,2,4,4,2700,PAID,ARS,31752.0,6667.92,0.0,38419.92
3920,461,974,2,4,4,2508,FULFILLED,ARS,43575.0,9150.75,0.0,52725.75
3921,522,308,2,1,1,2183,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
3922,304,1418,1,,311,2030,PAID,ARS,42750.0,8977.5,1500.0,53227.5
3923,349,106,2,2,2,,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0
3924,325,858,1,,489,3071,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
3925,174,41,2,2,2,541,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
3926,62,115,2,1,1,3114,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
3927,527,546,1,,466,2822,FULFILLED,ARS,54096.0,11360.16,1200.0,66656.16
3928,633,686,2,1,1,2301,CANCELLED,ARS,44887.5,9426.38,0.0,54313.88
3929,192,831,1,,2939,2478,CANCELLED,ARS,21600.0,4536.0,1500.0,27636.0
3930,186,806,1,,1006,2138,CANCELLED,ARS,31350.0,6583.5,1200.0,39133.5
3931,463,640,2,3,3,870,REFUNDED,ARS,24000.0,5040.0,0.0,29040.0
3932,603,305,1,,2592,3154,REFUNDED,ARS,25080.0,5266.8,1200.0,31546.8
3933,21,803,1,,2597,314,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
3934,10,1221,2,3,3,,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
3935,3,868,2,1,1,468,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
3936,304,817,1,,505,130,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
3937,526,640,1,,2477,2142,PAID,ARS,28500.0,5985.0,0.0,34485.0
3938,512,991,1,,2487,1449,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
3939,276,1353,1,,524,1828,REFUNDED,ARS,9720.0,2041.2,1200.0,12961.2
3940,225,228,1,,311,2858,FULFILLED,ARS,26175.0,5496.75,900.0,32571.75
3941,555,1021,2,2,2,76,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
3942,227,50,1,,410,2752,PAID,ARS,36000.0,7560.0,1200.0,44760.0
3943,34,949,2,2,2,387,FULFILLED,ARS,45120.0,9475.2,0.0,54595.2
3944,347,671,2,4,4,2411,FULFILLED,ARS,55050.0,11560.5,0.0,66610.5
3945,482,449,1,,2024,642,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
3946,327,202,1,,2871,2578,FULFILLED,ARS,63750.0,13387.5,1200.0,78337.5
3947,360,479,2,3,3,1277,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
3948,474,204,1,,3015,242,FULFILLED,ARS,11340.0,2381.4,1200.0,14921.4
3949,538,539,2,2,2,625,PAID,ARS,32400.0,6804.0,0.0,39204.0
3950,97,500,2,2,2,2900,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
3951,358,1202,1,,1218,1155,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
3952,524,1259,2,3,3,2810,FULFILLED,ARS,46080.0,9676.8,0.0,55756.8
3953,475,397,2,4,4,1020,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
3954,287,787,1,,3006,1583,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
3955,259,463,2,4,4,1858,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
3956,159,1044,2,3,3,639,PAID,ARS,101484.0,21311.64,0.0,122795.64
3957,276,1154,1,,1702,344,REFUNDED,ARS,13500.0,2835.0,0.0,16335.0
3958,346,485,1,,2501,323,FULFILLED,ARS,51300.0,10773.0,1200.0,63273.0
3959,264,1070,1,,1332,378,FULFILLED,ARS,74235.0,15589.35,1200.0,91024.35
3960,295,415,2,4,4,598,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
3961,18,280,1,,710,1682,CANCELLED,ARS,40500.0,8505.0,900.0,49905.0
3962,423,1422,2,3,3,3076,PAID,ARS,57960.0,12171.6,0.0,70131.6
3963,38,1245,1,,439,,CANCELLED,ARS,15000.0,3150.0,0.0,18150.0
3964,637,742,1,,2441,2034,PAID,ARS,25650.0,5386.5,1500.0,32536.5
3965,216,72,1,,1369,1091,CANCELLED,ARS,67500.0,14175.0,1200.0,82875.0
3966,459,15,1,,2357,2444,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
3967,13,76,1,,2462,1580,PAID,ARS,32400.0,6804.0,1200.0,40404.0
3968,352,935,1,,784,2000,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
3969,435,897,1,,2318,2764,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
3970,247,1265,2,2,2,2557,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
3971,283,835,1,,1926,2495,CANCELLED,ARS,24000.0,5040.0,1500.0,30540.0
3972,184,1149,1,,3062,2804,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
3973,130,1285,1,,2120,,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
3974,11,1120,2,4,4,,FULFILLED,ARS,30870.0,6482.7,0.0,37352.7
3975,252,42,1,,2945,,FULFILLED,ARS,44250.0,9292.5,900.0,54442.5
3976,261,1127,1,,3156,2097,FULFILLED,ARS,42525.0,8930.25,900.0,52355.25
3977,434,578,2,4,4,3023,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
3978,229,28,1,,821,,FULFILLED,ARS,49500.0,10395.0,900.0,60795.0
3979,378,1201,2,2,2,367,PAID,ARS,35640.0,7484.4,0.0,43124.4
3980,632,1041,2,3,3,2002,PAID,ARS,11760.0,2469.6,0.0,14229.6
3981,56,210,1,,2381,2478,FULFILLED,ARS,54900.0,11529.0,1200.0,67629.0
3982,34,649,2,4,4,2952,FULFILLED,ARS,94350.0,19813.5,0.0,114163.5
3983,580,59,2,3,3,223,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
3984,281,167,2,4,4,1539,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0
3985,117,1107,1,,262,,REFUNDED,ARS,30000.0,6300.0,1200.0,37500.0
3986,294,181,1,,2193,3172,REFUNDED,ARS,37500.0,7875.0,1200.0,46575.0
3987,302,1382,2,4,4,97,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
3988,595,352,1,,540,2021,PAID,ARS,25872.0,5433.12,0.0,31305.12
3989,33,606,1,,2422,2793,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
3990,79,756,2,1,1,160,FULFILLED,ARS,33720.0,7081.2,0.0,40801.2
3991,286,1295,1,,618,2945,FULFILLED,ARS,62520.0,13129.2,900.0,76549.2
3992,203,47,1,,1717,560,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
3993,237,901,2,4,4,1396,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
3994,121,447,2,2,2,3104,CANCELLED,ARS,12000.0,2520.0,0.0,14520.0
3995,467,914,1,,2680,2793,PAID,ARS,27000.0,5670.0,900.0,33570.0
3996,367,1462,2,2,2,2696,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
3997,279,164,2,2,2,1377,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
3998,287,960,1,,1513,1886,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
3999,416,1001,1,,2051,1134,FULFILLED,ARS,10260.0,2154.6,1500.0,13914.6
4000,550,390,2,2,2,,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
4001,590,1011,1,,735,1748,FULFILLED,ARS,40800.0,8568.0,900.0,50268.0
4002,204,1369,1,,2741,1727,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
4003,453,235,1,,1504,2271,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
4004,534,458,2,4,4,2399,FULFILLED,ARS,69000.0,14490.0,0.0,83490.0
4005,501,1475,2,1,1,,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
4006,4,609,1,,2730,,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
4007,572,668,1,,226,,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
4008,121,789,2,1,1,2106,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
4009,574,279,2,1,1,2223,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
4010,401,489,2,2,2,574,CANCELLED,ARS,50910.0,10691.1,0.0,61601.1
4011,474,1388,1,,2780,2370,FULFILLED,ARS,50220.0,10546.2,1200.0,61966.2
4012,415,752,1,,1023,2259,FULFILLED,ARS,49500.0,10395.0,0.0,59895.0
4013,288,1217,1,,1918,784,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0
4014,528,1064,1,,717,1040,PAID,ARS,41100.0,8631.0,900.0,50631.0
4015,507,735,1,,1048,374,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
4016,424,133,2,4,4,2691,PAID,ARS,55440.0,11642.4,0.0,67082.4
