session_id,date_sk,customer_sk,channel_sk,started_at,ended_at,source,device
11000017452,418,820.0,,2025-02-21 11:49:33,2025-02-21 12:14:33,ads,mobile
11000017453,370,102.0,,2025-01-04 13:24:20,2025-01-04 13:55:20,direct,mobile
11000017454,21,,,2024-01-21 03:17:19,2024-01-21 04:16:19,social,mobile
11000017455,237,,,2024-08-24 23:38:13,2024-08-25 00:07:13,email,desktop
11000017456,585,313.0,,2025-08-07 14:53:52,2025-08-07 15:17:52,ads,mobile
11000017457,216,1369.0,,2024-08-03 11:08:31,2024-08-03 11:24:31,referral,mobile
11000017458,333,859.0,,2024-11-28 05:58:23,2024-11-28 06:02:23,ads,mobile
11000017459,218,915.0,,2024-08-05 15:31:51,2024-08-05 15:54:51,ads,desktop
11000017460,549,821.0,,2025-07-02 23:08:37,2025-07-03 00:05:37,ads,mobile
11000017461,491,,,2025-05-05 15:36:15,2025-05-05 15:53:15,direct,tablet
11000017462,64,584.0,,2024-03-04 12:48:53,2024-03-04 13:15:53,direct,mobile
11000017463,374,1151.0,,2025-01-08 23:00:05,2025-01-08 23:51:05,social,mobile
11000017464,81,899.0,,2024-03-21 02:31:06,2024-03-21 02:47:06,email,tablet
11000017465,547,1050.0,,2025-06-30 07:44:24,2025-06-30 08:35:24,email,desktop
11000017466,276,,,2024-10-02 01:19:22,2024-10-02 01:46:22,direct,mobile
11000017467,26,901.0,,2024-01-26 00:16:08,2024-01-26 00:35:08,direct,desktop
11000017468,343,904.0,,2024-12-08 12:42:06,2024-12-08 13:38:06,direct,mobile
11000017469,287,810.0,,2024-10-13 14:19:19,2024-10-13 15:05:19,direct,desktop
11000017470,524,1102.0,,2025-06-07 09:55:50,2025-06-07 10:04:50,direct,mobile
11000017471,632,195.0,,2025-09-23 12:21:38,2025-09-23 13:15:38,direct,mobile
11000017472,453,206.0,,2025-03-28 16:58:18,2025-03-28 17:52:18,direct,mobile
11000017473,568,1008.0,,2025-07-21 21:00:42,2025-07-21 21:01:42,ads,mobile
11000017474,585,,,2025-08-07 00:42:27,2025-08-07 01:13:27,direct,mobile
11000017475,347,,,2024-12-12 23:55:51,2024-12-13 00:42:51,social,desktop
11000017476,470,1055.0,,2025-04-14 11:18:50,2025-04-14 11:29:50,ads,mobile
11000017477,272,,,2024-09-28 10:49:37,2024-09-28 11:09:37,ads,mobile
11000017478,464,342.0,,2025-04-08 13:36:23,2025-04-08 14:21:23,direct,desktop
11000017479,6,52.0,,2024-01-06 02:46:28,2024-01-06 03:44:28,social,desktop
11000017480,251,22.0,,2024-09-07 12:43:46,2024-09-07 13:38:46,social,mobile
11000017481,431,,,2025-03-06 17:13:33,,referral,mobile
11000017482,563,,,2025-07-16 18:58:38,2025-07-16 19:43:38,email,desktop
11000017483,183,,,2024-07-01 20:02:37,2024-07-01 20:16:37,email,mobile
11000017484,515,237.0,,2025-05-29 13:25:12,2025-05-29 14:12:12,referral,mobile
11000017485,229,258.0,,2024-08-16 07:09:58,2024-08-16 08:07:58,direct,tablet
11000017486,38,1251.0,,2024-02-07 22:29:26,2024-02-07 23:27:26,ads,mobile
11000017487,354,,,2024-12-19 07:36:53,2024-12-19 07:54:53,direct,mobile
11000017488,425,595.0,,2025-02-28 04:17:32,2025-02-28 04:51:32,ads,mobile
11000017489,621,,,2025-09-12 11:21:28,2025-09-12 11:32:28,ads,mobile
11000017490,412,,,2025-02-15 08:35:27,2025-02-15 08:37:27,referral,mobile
11000017491,158,644.0,,2024-06-06 07:45:23,2024-06-06 07:53:23,email,mobile
11000017492,394,789.0,,2025-01-28 05:31:15,2025-01-28 06:07:15,direct,desktop
11000017493,60,516.0,,2024-02-29 15:58:31,2024-02-29 16:53:31,ads,mobile
11000017494,165,1260.0,,2024-06-13 10:27:54,2024-06-13 11:02:54,social,desktop
11000017495,531,552.0,,2025-06-14 00:54:10,2025-06-14 01:41:10,social,mobile
11000017496,256,709.0,,2024-09-12 06:57:45,2024-09-12 07:45:45,referral,mobile
11000017497,93,,,2024-04-02 06:39:26,2024-04-02 07:16:26,direct,mobile
11000017498,560,342.0,,2025-07-13 20:22:25,2025-07-13 20:31:25,direct,desktop
11000017499,332,169.0,,2024-11-27 08:23:55,2024-11-27 08:59:55,email,desktop
11000017500,345,444.0,,2024-12-10 22:21:53,2024-12-10 22:49:53,referral,mobile
11000017501,299,1184.0,,2024-10-25 16:15:01,2024-10-25 16:45:01,direct,mobile
11000017502,402,148.0,,2025-02-05 04:40:04,2025-02-05 04:50:04,direct,desktop
11000017503,476,782.0,,2025-04-20 07:22:27,2025-04-20 08:02:27,referral,mobile
11000017504,36,,,2024-02-05 10:53:10,2024-02-05 11:17:10,direct,mobile
11000017505,250,1485.0,,2024-09-06 00:06:28,2024-09-06 00:23:28,direct,desktop
11000017506,229,,,2024-08-16 10:34:20,2024-08-16 10:55:20,social,mobile
11000017507,270,397.0,,2024-09-26 06:53:25,2024-09-26 07:15:25,ads,mobile
11000017508,433,370.0,,2025-03-08 09:43:05,2025-03-08 09:55:05,ads,mobile
11000017509,320,1476.0,,2024-11-15 19:24:08,,direct,mobile
11000017510,638,,,2025-09-29 11:52:49,2025-09-29 12:06:49,direct,mobile
11000017511,422,1273.0,,2025-02-25 20:25:07,2025-02-25 21:10:07,direct,mobile
11000017512,474,,,2025-04-18 19:12:21,2025-04-18 20:12:21,direct,mobile
11000017513,41,14.0,,2024-02-10 12:30:39,2024-02-10 13:25:39,direct,desktop
11000017514,567,,,2025-07-20 03:54:32,2025-07-20 04:46:32,direct,mobile
11000017515,6,251.0,,2024-01-06 19:50:37,2024-01-06 20:43:37,ads,mobile
11000017516,527,,,2025-06-10 11:35:24,2025-06-10 11:38:24,email,mobile
11000017517,548,,,2025-07-01 23:44:44,2025-07-02 00:06:44,referral,tablet
11000017518,397,,,2025-01-31 18:06:15,2025-01-31 18:42:15,direct,mobile
11000017519,339,406.0,,2024-12-04 04:23:26,2024-12-04 04:54:26,ads,mobile
11000017520,234,,,2024-08-21 23:07:27,2024-08-22 00:05:27,ads,mobile
11000017521,305,3.0,,2024-10-31 10:43:03,2024-10-31 10:48:03,social,desktop
11000017522,299,589.0,,2024-10-25 23:45:36,2024-10-25 23:48:36,direct,mobile
11000017523,272,64.0,,2024-09-28 02:54:53,2024-09-28 02:59:53,referral,mobile
11000017524,531,829.0,,2025-06-14 03:01:12,2025-06-14 03:25:12,direct,mobile
11000017525,313,,,2024-11-08 02:40:00,2024-11-08 03:12:00,social,mobile
11000017526,353,,,2024-12-18 13:35:31,2024-12-18 13:58:31,direct,desktop
11000017527,359,,,2024-12-24 19:23:07,2024-12-24 19:30:07,ads,desktop
11000017528,163,379.0,,2024-06-11 15:40:02,2024-06-11 15:47:02,ads,mobile
11000017529,507,766.0,,2025-05-21 00:36:29,2025-05-21 00:38:29,direct,mobile
11000017530,501,47.0,,2025-05-15 14:07:35,2025-05-15 14:53:35,ads,tablet
11000017531,375,,,2025-01-09 08:58:50,2025-01-09 09:56:50,direct,mobile
11000017532,548,1349.0,,2025-07-01 17:54:53,2025-07-01 18:19:53,ads,desktop
11000017533,297,,,2024-10-23 08:56:58,2024-10-23 09:56:58,ads,mobile
11000017534,471,1393.0,,2025-04-15 18:21:17,2025-04-15 19:21:17,referral,mobile
11000017535,408,1065.0,,2025-02-11 04:36:22,2025-02-11 04:37:22,referral,desktop
11000017536,563,252.0,,2025-07-16 15:28:42,2025-07-16 15:44:42,referral,desktop
11000017537,150,,,2024-05-29 16:33:11,2024-05-29 16:48:11,ads,mobile
11000017538,54,1340.0,,2024-02-23 20:27:09,2024-02-23 21:00:09,social,mobile
11000017539,253,60.0,,2024-09-09 04:22:38,2024-09-09 04:31:38,direct,mobile
11000017540,259,24.0,,2024-09-15 11:37:54,2024-09-15 11:48:54,email,mobile
11000017541,246,1413.0,,2024-09-02 07:55:17,2024-09-02 08:05:17,direct,mobile
11000017542,242,,,2024-08-29 14:25:20,2024-08-29 15:04:20,ads,tablet
11000017543,153,,,2024-06-01 12:11:29,2024-06-01 12:16:29,direct,desktop
11000017544,252,1122.0,,2024-09-08 19:44:17,2024-09-08 19:48:17,ads,mobile
11000017545,18,764.0,,2024-01-18 18:21:16,2024-01-18 18:38:16,ads,desktop
11000017546,88,,,2024-03-28 12:08:49,2024-03-28 12:36:49,email,mobile
11000017547,303,,,2024-10-29 17:32:12,2024-10-29 18:18:12,email,tablet
11000017548,620,130.0,,2025-09-11 11:28:10,2025-09-11 11:58:10,direct,mobile
11000017549,580,843.0,,2025-08-02 10:19:56,2025-08-02 11:18:56,referral,desktop
11000017550,245,,,2024-09-01 17:32:19,2024-09-01 18:10:19,email,mobile
11000017551,335,959.0,,2024-11-30 17:48:16,2024-11-30 18:11:16,social,mobile
11000017552,603,40.0,,2025-08-25 13:03:15,2025-08-25 13:35:15,direct,mobile
11000017553,466,,,2025-04-10 18:45:10,2025-04-10 19:02:10,direct,mobile
11000017554,499,1233.0,,2025-05-13 15:16:09,2025-05-13 15:54:09,email,desktop
11000017555,482,604.0,,2025-04-26 17:47:38,2025-04-26 18:08:38,email,desktop
11000017556,564,,,2025-07-17 21:10:31,2025-07-17 21:13:31,social,mobile
11000017557,461,9.0,,2025-04-05 20:56:58,2025-04-05 21:53:58,social,mobile
11000017558,593,222.0,,2025-08-15 10:17:29,2025-08-15 10:39:29,ads,mobile
11000017559,559,,,2025-07-12 18:08:45,2025-07-12 18:12:45,ads,mobile
11000017560,611,,,2025-09-02 15:07:48,2025-09-02 15:43:48,social,desktop
11000017561,279,109.0,,2024-10-05 12:44:49,2024-10-05 13:30:49,direct,desktop
11000017562,626,567.0,,2025-09-17 23:22:06,,social,mobile
11000017563,575,421.0,,2025-07-28 23:59:28,2025-07-29 00:49:28,ads,desktop
11000017564,390,650.0,,2025-01-24 16:54:34,2025-01-24 17:14:34,email,mobile
11000017565,361,794.0,,2024-12-26 02:41:25,2024-12-26 03:33:25,email,mobile
11000017566,299,1291.0,,2024-10-25 22:09:49,2024-10-25 22:35:49,ads,mobile
11000017567,487,1188.0,,2025-05-01 09:18:13,2025-05-01 10:08:13,referral,mobile
11000017568,491,1448.0,,2025-05-05 09:35:22,2025-05-05 10:33:22,direct,mobile
11000017569,378,527.0,,2025-01-12 04:19:08,2025-01-12 04:23:08,ads,tablet
11000017570,623,262.0,,2025-09-14 17:51:47,2025-09-14 17:59:47,direct,mobile
11000017571,543,831.0,,2025-06-26 01:45:48,2025-06-26 02:33:48,ads,mobile
11000017572,624,,,2025-09-15 18:28:56,,ads,desktop
11000017573,230,1106.0,,2024-08-17 07:27:12,2024-08-17 08:04:12,referral,mobile
11000017574,62,,,2024-03-02 06:13:12,2024-03-02 07:05:12,social,mobile
11000017575,235,1284.0,,2024-08-22 13:43:05,2024-08-22 14:14:05,direct,mobile
11000017576,555,19.0,,2025-07-08 20:52:34,,referral,desktop
11000017577,124,168.0,,2024-05-03 23:48:34,2024-05-04 00:14:34,ads,mobile
11000017578,304,453.0,,2024-10-30 07:49:57,2024-10-30 08:35:57,ads,mobile
11000017579,253,817.0,,2024-09-09 19:10:50,2024-09-09 19:46:50,direct,desktop
11000017580,61,120.0,,2024-03-01 04:13:38,2024-03-01 04:37:38,referral,mobile
11000017581,599,,,2025-08-21 22:40:48,2025-08-21 23:16:48,direct,mobile
11000017582,300,,,2024-10-26 02:37:50,2024-10-26 03:31:50,direct,desktop
11000017583,234,966.0,,2024-08-21 17:34:26,2024-08-21 17:38:26,ads,mobile
11000017584,484,,,2025-04-28 01:48:29,2025-04-28 01:52:29,ads,mobile
11000017585,452,489.0,,2025-03-27 08:32:23,2025-03-27 08:46:23,social,desktop
11000017586,626,,,2025-09-17 07:59:11,2025-09-17 08:45:11,ads,mobile
11000017587,192,144.0,,2024-07-10 14:57:38,2024-07-10 15:21:38,direct,mobile
11000017588,105,649.0,,2024-04-14 20:09:40,2024-04-14 20:36:40,direct,desktop
11000017589,566,742.0,,2025-07-19 06:04:36,2025-07-19 06:48:36,email,mobile
11000017590,129,1308.0,,2024-05-08 07:18:28,2024-05-08 07:28:28,social,mobile
11000017591,173,,,2024-06-21 22:32:20,2024-06-21 23:10:20,referral,desktop
11000017592,518,383.0,,2025-06-01 10:59:29,2025-06-01 11:20:29,direct,tablet
11000017593,362,,,2024-12-27 05:28:45,2024-12-27 06:08:45,referral,desktop
11000017594,21,129.0,,2024-01-21 02:34:33,2024-01-21 02:56:33,direct,mobile
11000017595,326,,,2024-11-21 01:58:30,2024-11-21 02:16:30,ads,mobile
11000017596,499,,,2025-05-13 04:31:21,2025-05-13 05:06:21,ads,desktop
11000017597,364,1228.0,,2024-12-29 02:10:07,2024-12-29 02:18:07,direct,mobile
11000017598,23,860.0,,2024-01-23 15:24:54,2024-01-23 16:24:54,ads,tablet
11000017599,162,1193.0,,2024-06-10 15:07:28,2024-06-10 15:17:28,referral,desktop
11000017600,154,567.0,,2024-06-02 12:21:26,2024-06-02 13:19:26,referral,mobile
11000017601,264,521.0,,2024-09-20 13:18:29,2024-09-20 14:14:29,direct,mobile
11000017602,259,,,2024-09-15 11:29:28,2024-09-15 11:47:28,ads,mobile
11000017603,459,1489.0,,2025-04-03 07:53:35,2025-04-03 08:53:35,referral,desktop
11000017604,495,,,2025-05-09 20:54:50,2025-05-09 21:43:50,direct,mobile
11000017605,594,1397.0,,2025-08-16 16:04:31,2025-08-16 16:20:31,direct,mobile
11000017606,539,,,2025-06-22 08:46:12,2025-06-22 08:52:12,direct,mobile
11000017607,416,555.0,,2025-02-19 00:25:38,2025-02-19 00:37:38,ads,mobile
11000017608,107,1419.0,,2024-04-16 11:57:44,2024-04-16 12:14:44,ads,tablet
11000017609,585,,,2025-08-07 18:33:49,,referral,mobile
11000017610,224,806.0,,2024-08-11 09:39:43,2024-08-11 09:41:43,direct,tablet
11000017611,18,239.0,,2024-01-18 00:22:05,2024-01-18 00:45:05,direct,mobile
11000017612,589,831.0,,2025-08-11 07:50:02,2025-08-11 08:24:02,email,desktop
11000017613,415,18.0,,2025-02-18 15:00:06,2025-02-18 15:57:06,social,mobile
11000017614,119,,,2024-04-28 21:28:07,2024-04-28 21:41:07,social,mobile
11000017615,265,415.0,,2024-09-21 02:13:44,2024-09-21 02:15:44,direct,mobile
11000017616,157,,,2024-06-05 08:59:17,2024-06-05 09:21:17,direct,desktop
11000017617,509,,,2025-05-23 09:39:28,2025-05-23 10:01:28,direct,tablet
11000017618,24,,,2024-01-24 07:00:38,2024-01-24 07:23:38,ads,desktop
11000017619,10,98.0,,2024-01-10 04:20:48,2024-01-10 05:15:48,direct,mobile
11000017620,446,,,2025-03-21 00:44:04,2025-03-21 00:53:04,direct,mobile
11000017621,149,386.0,,2024-05-28 14:50:35,2024-05-28 14:51:35,direct,mobile
11000017622,139,86.0,,2024-05-18 20:59:11,2024-05-18 21:53:11,direct,tablet
11000017623,367,,,2025-01-01 08:38:02,2025-01-01 09:22:02,social,mobile
11000017624,299,710.0,,2024-10-25 06:36:57,2024-10-25 07:36:57,referral,mobile
11000017625,75,,,2024-03-15 19:46:35,2024-03-15 20:35:35,ads,mobile
11000017626,616,711.0,,2025-09-07 23:56:31,2025-09-07 23:57:31,ads,mobile
11000017627,629,,,2025-09-20 12:10:45,2025-09-20 12:33:45,referral,desktop
11000017628,624,686.0,,2025-09-15 21:01:52,2025-09-15 21:50:52,direct,mobile
11000017629,171,532.0,,2024-06-19 15:04:51,2024-06-19 15:54:51,direct,mobile
11000017630,160,,,2024-06-08 16:35:23,,email,mobile
11000017631,133,1475.0,,2024-05-12 16:40:14,2024-05-12 16:57:14,referral,mobile
11000017632,368,,,2025-01-02 08:45:13,,social,desktop
11000017633,595,1066.0,,2025-08-17 00:14:47,2025-08-17 00:40:47,referral,desktop
11000017634,204,,,2024-07-22 19:39:46,2024-07-22 19:55:46,direct,mobile
11000017635,93,,,2024-04-02 21:44:49,2024-04-02 21:56:49,social,mobile
11000017636,255,790.0,,2024-09-11 15:53:47,2024-09-11 15:57:47,direct,mobile
11000017637,599,1275.0,,2025-08-21 13:24:53,2025-08-21 14:12:53,email,mobile
11000017638,613,1419.0,,2025-09-04 17:18:20,2025-09-04 17:19:20,ads,desktop
11000017639,171,830.0,,2024-06-19 00:39:15,2024-06-19 00:57:15,referral,mobile
11000017640,454,,,2025-03-29 20:06:40,2025-03-29 20:36:40,direct,mobile
11000017641,324,97.0,,2024-11-19 22:22:08,,direct,mobile
11000017642,312,738.0,,2024-11-07 23:30:22,2024-11-07 23:34:22,direct,mobile
11000017643,62,,,2024-03-02 20:32:14,2024-03-02 21:15:14,ads,mobile
11000017644,597,,,2025-08-19 18:43:04,2025-08-19 19:29:04,direct,desktop
11000017645,158,202.0,,2024-06-06 03:57:00,2024-06-06 04:05:00,direct,mobile
11000017646,206,,,2024-07-24 20:39:15,2024-07-24 21:00:15,direct,mobile
11000017647,420,392.0,,2025-02-23 07:42:52,2025-02-23 08:19:52,social,mobile
11000017648,156,1233.0,,2024-06-04 10:53:56,2024-06-04 11:01:56,direct,mobile
11000017649,513,734.0,,2025-05-27 10:05:49,2025-05-27 10:52:49,social,desktop
11000017650,204,,,2024-07-22 07:43:33,2024-07-22 08:05:33,direct,mobile
11000017651,485,,,2025-04-29 00:25:23,,direct,mobile
11000017652,378,,,2025-01-12 12:51:17,2025-01-12 13:08:17,ads,mobile
11000017653,147,1340.0,,2024-05-26 03:18:11,2024-05-26 03:48:11,ads,desktop
11000017654,381,1413.0,,2025-01-15 11:12:13,2025-01-15 12:03:13,direct,mobile
11000017655,574,738.0,,2025-07-27 17:16:01,,direct,mobile
11000017656,523,865.0,,2025-06-06 21:29:38,2025-06-06 21:45:38,referral,mobile
11000017657,293,422.0,,2024-10-19 05:24:21,2024-10-19 06:09:21,direct,mobile
11000017658,636,,,2025-09-27 07:24:47,2025-09-27 07:53:47,social,mobile
11000017659,340,,,2024-12-05 09:13:59,2024-12-05 09:49:59,social,desktop
11000017660,40,1161.0,,2024-02-09 19:58:14,2024-02-09 20:49:14,ads,mobile
11000017661,25,625.0,,2024-01-25 10:06:34,2024-01-25 10:53:34,referral,mobile
11000017662,513,,,2025-05-27 10:47:45,2025-05-27 11:44:45,direct,mobile
11000017663,175,,,2024-06-23 03:36:22,,ads,mobile
11000017664,261,374.0,,2024-09-17 15:32:13,2024-09-17 16:22:13,ads,desktop
11000017665,543,1178.0,,2025-06-26 21:59:59,2025-06-26 22:19:59,ads,mobile
11000017666,320,,,2024-11-15 15:24:04,2024-11-15 15:54:04,ads,desktop
11000017667,439,596.0,,2025-03-14 02:07:10,2025-03-14 02:55:10,direct,desktop
11000017668,629,123.0,,2025-09-20 09:00:27,2025-09-20 09:12:27,direct,mobile
11000017669,109,,,2024-04-18 06:21:19,2024-04-18 07:17:19,direct,mobile
11000017670,458,508.0,,2025-04-02 02:29:48,2025-04-02 03:06:48,email,desktop
11000017671,95,252.0,,2024-04-04 00:01:03,2024-04-04 00:15:03,direct,tablet
11000017672,211,715.0,,2024-07-29 10:27:51,2024-07-29 11:08:51,email,mobile
11000017673,338,1047.0,,2024-12-03 09:58:01,2024-12-03 10:11:01,direct,mobile
11000017674,600,1197.0,,2025-08-22 07:57:51,2025-08-22 08:18:51,direct,mobile
11000017675,569,,,2025-07-22 05:29:25,2025-07-22 05:34:25,direct,desktop
11000017676,331,750.0,,2024-11-26 19:51:21,2024-11-26 20:05:21,ads,desktop
11000017677,391,,,2025-01-25 05:38:54,2025-01-25 06:20:54,direct,mobile
11000017678,28,452.0,,2024-01-28 22:45:18,2024-01-28 22:54:18,social,tablet
11000017679,424,,,2025-02-27 04:56:08,2025-02-27 05:25:08,ads,mobile
11000017680,558,1249.0,,2025-07-11 17:46:05,2025-07-11 18:11:05,ads,desktop
11000017681,456,,,2025-03-31 18:31:49,2025-03-31 18:34:49,ads,desktop
11000017682,74,1471.0,,2024-03-14 13:51:50,2024-03-14 14:28:50,direct,mobile
11000017683,23,738.0,,2024-01-23 03:20:45,2024-01-23 03:41:45,ads,mobile
11000017684,181,,,2024-06-29 23:53:18,2024-06-30 00:52:18,referral,tablet
11000017685,212,1499.0,,2024-07-30 21:00:36,2024-07-30 21:34:36,referral,tablet
11000017686,131,951.0,,2024-05-10 10:27:11,2024-05-10 11:14:11,referral,mobile
11000017687,483,79.0,,2025-04-27 21:53:18,2025-04-27 22:17:18,direct,mobile
11000017688,608,,,2025-08-30 06:21:56,2025-08-30 07:07:56,email,tablet
11000017689,474,432.0,,2025-04-18 23:43:46,2025-04-19 00:28:46,email,mobile
11000017690,158,,,2024-06-06 01:29:24,2024-06-06 01:33:24,ads,tablet
11000017691,598,1281.0,,2025-08-20 13:40:57,2025-08-20 14:30:57,direct,mobile
11000017692,98,,,2024-04-07 15:58:58,2024-04-07 16:38:58,direct,mobile
11000017693,394,,,2025-01-28 09:52:22,2025-01-28 10:43:22,ads,mobile
11000017694,489,1216.0,,2025-05-03 18:04:39,2025-05-03 18:10:39,direct,desktop
11000017695,533,,,2025-06-16 03:47:25,2025-06-16 04:29:25,referral,mobile
11000017696,61,271.0,,2024-03-01 13:40:10,2024-03-01 14:38:10,email,mobile
11000017697,631,1364.0,,2025-09-22 22:53:54,,referral,mobile
11000017698,361,1292.0,,2024-12-26 01:50:41,2024-12-26 02:49:41,ads,desktop
11000017699,320,260.0,,2024-11-15 03:00:22,2024-11-15 03:31:22,ads,desktop
11000017700,545,282.0,,2025-06-28 15:12:49,2025-06-28 15:43:49,social,desktop
11000017701,561,83.0,,2025-07-14 17:17:49,2025-07-14 18:15:49,ads,mobile
11000017702,133,113.0,,2024-05-12 09:09:03,2024-05-12 09:36:03,referral,mobile
11000017703,497,421.0,,2025-05-11 10:09:50,2025-05-11 10:26:50,direct,mobile
11000017704,614,,,2025-09-05 20:06:07,2025-09-05 20:32:07,referral,desktop
11000017705,484,944.0,,2025-04-28 07:52:27,2025-04-28 08:41:27,ads,desktop
11000017706,415,1405.0,,2025-02-18 03:23:28,2025-02-18 03:44:28,social,mobile
11000017707,281,862.0,,2024-10-07 01:40:26,2024-10-07 01:49:26,email,mobile
11000017708,459,,,2025-04-03 11:14:10,2025-04-03 11:53:10,social,mobile
11000017709,63,887.0,,2024-03-03 07:50:33,2024-03-03 08:31:33,direct,mobile
11000017710,253,1184.0,,2024-09-09 15:25:23,2024-09-09 15:42:23,direct,mobile
11000017711,252,,,2024-09-08 20:21:27,,direct,mobile
11000017712,580,707.0,,2025-08-02 05:01:10,2025-08-02 05:28:10,direct,mobile
11000017713,407,629.0,,2025-02-10 23:04:17,,ads,desktop
11000017714,567,1493.0,,2025-07-20 16:20:53,2025-07-20 16:29:53,email,desktop
11000017715,228,942.0,,2024-08-15 14:37:36,2024-08-15 15:09:36,direct,desktop
11000017716,534,331.0,,2025-06-17 03:52:18,2025-06-17 04:39:18,ads,mobile
11000017717,582,,,2025-08-04 06:27:41,2025-08-04 07:14:41,ads,mobile
11000017718,523,,,2025-06-06 20:56:08,2025-06-06 21:14:08,email,mobile
11000017719,610,540.0,,2025-09-01 02:59:29,2025-09-01 03:06:29,ads,mobile
11000017720,267,324.0,,2024-09-23 00:16:39,2024-09-23 00:27:39,referral,desktop
11000017721,420,979.0,,2025-02-23 15:07:46,2025-02-23 15:40:46,direct,mobile
11000017722,355,,,2024-12-20 16:03:34,2024-12-20 16:47:34,ads,mobile
11000017723,235,812.0,,2024-08-22 03:19:08,2024-08-22 03:55:08,direct,desktop
11000017724,522,1092.0,,2025-06-05 17:10:57,2025-06-05 17:56:57,ads,mobile
11000017725,220,,,2024-08-07 18:40:34,2024-08-07 19:01:34,referral,mobile
11000017726,274,,,2024-09-30 05:59:56,2024-09-30 06:41:56,direct,mobile
11000017727,234,966.0,,2024-08-21 06:00:36,,email,mobile
11000017728,602,,,2025-08-24 07:39:52,2025-08-24 07:43:52,direct,mobile
11000017729,573,1099.0,,2025-07-26 15:14:17,2025-07-26 15:36:17,direct,desktop
11000017730,237,,,2024-08-24 18:22:31,2024-08-24 19:00:31,referral,mobile
11000017731,428,1458.0,,2025-03-03 20:32:10,2025-03-03 20:41:10,direct,desktop
11000017732,13,387.0,,2024-01-13 16:31:25,2024-01-13 17:24:25,social,mobile
11000017733,516,933.0,,2025-05-30 02:50:58,2025-05-30 03:09:58,direct,mobile
11000017734,364,513.0,,2024-12-29 05:37:50,2024-12-29 06:32:50,direct,mobile
11000017735,311,1294.0,,2024-11-06 19:30:49,2024-11-06 20:18:49,email,mobile
11000017736,308,1290.0,,2024-11-03 23:13:49,2024-11-03 23:38:49,email,desktop
11000017737,569,483.0,,2025-07-22 05:55:02,2025-07-22 06:06:02,ads,desktop
11000017738,202,,,2024-07-20 16:54:55,,direct,tablet
11000017739,215,,,2024-08-02 22:09:33,2024-08-02 23:05:33,direct,desktop
